App,Category,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
European War 6: 1804,FAMILY,96.0,Paid,0.99,Teen,Strategy,2018-07-18,4.4
Ultimate Quiz for CS:GO - Skins | Cases | Players,GAME,22.0,Free,0.0,Everyone,Trivia,2018-02-14,4.1
Monster Truck Stunt 3D 2019,AUTO_AND_VEHICLES,25.0,Free,0.0,Everyone,Auto & Vehicles,2018-05-10,3.0
Dialer theme Droid L,PERSONALIZATION,2.8,Free,0.0,Mature 17+,Personalization,2016-04-02,3.0
Stranger Chat & Date,DATING,6.2,Free,0.0,Mature 17+,Dating,2018-06-06,4.1
Sworkit: Workouts & Fitness Plans,HEALTH_AND_FITNESS,78.0,Free,0.0,Everyone,Health & Fitness,2018-08-01,3.0
HBO GO: Stream with TV Package,FAMILY,32.0,Free,0.0,Teen,Entertainment,2018-07-19,4.1
Tamago egg,GAME,7.1,Free,0.0,Everyone,Trivia,2017-10-31,2.3
Dubsmash,VIDEO_PLAYERS,29.0,Free,0.0,Teen,Video Players & Editors,2018-05-11,4.1
Kids Educational Game 3 Free,FAMILY,38.0,Free,0.0,Everyone,Educational;Education,2018-05-16,4.1
AC Remote for Haier - NOW FREE,TOOLS,27.0,Free,0.0,Everyone,Tools,2018-07-30,4.2
virtual lover 3D,FAMILY,64.0,Free,0.0,Mature 17+,Entertainment,2018-04-18,4.1
Emoji Android L Keyboard,PRODUCTIVITY,6.8,Free,0.0,Everyone,Productivity,2017-12-07,4.0
Kanji test · Han search Kanji training (free version),EDUCATION,22.0,Free,0.0,Mature 17+,Education,2017-10-17,3.0
Video Downloader - for Instagram Repost App,VIDEO_PLAYERS,4.6,Free,0.0,Everyone,Video Players & Editors,2018-07-27,4.1
Trimble DL,PRODUCTIVITY,7.9,Free,0.0,Everyone,Productivity,2018-01-12,4.2
DU Collage Maker - Photo Collage & Grid & Layout,PHOTOGRAPHY,2.5,Free,0.0,Everyone,Photography,2017-09-04,4.0
Arrayanes EC,LIFESTYLE,7.9,Free,0.0,Everyone,Lifestyle,2018-06-27,4.4
CHOSEN - EV Smart Charger,AUTO_AND_VEHICLES,19.0,Free,0.0,Everyone,Auto & Vehicles,2018-08-07,4.2
Cx File Explorer,TOOLS,4.3,Free,0.0,Everyone,Tools,2018-07-28,5.0
Girls Live Chat - Free Text & Video Chat,DATING,4.9,Free,0.0,Mature 17+,Dating,2018-07-09,3.0
Free Dating App & Flirt Chat - Match with Singles,DATING,3.1,Free,0.0,Mature 17+,Dating,2018-08-04,4.0
dz press,NEWS_AND_MAGAZINES,10.0,Free,0.0,Everyone,News & Magazines,2015-07-30,4.0
"Resume Maker:Free CV Maker,Templates Builder",BUSINESS,7.1,Free,0.0,Everyone,Business,2018-08-01,3.0
AZ Practice Test & Questions,FAMILY,3.4,Free,0.0,Everyone,Education,2017-03-23,2.3
Météociel,WEATHER,22.0,Free,0.0,Everyone,Weather,2018-07-25,4.1
Professional AV Solution & Products information,PRODUCTIVITY,22.0,Free,0.0,Everyone,Productivity,2017-07-12,4.2
Swift Dark CM / CM13 Theme,PERSONALIZATION,41.0,Paid,1.99,Everyone,Personalization,2017-01-05,5.0
i-share AF/KLM (AFKL ishare),SOCIAL,53.0,Free,0.0,Teen,Social,2018-07-21,4.1
HCP Anywhere,BUSINESS,8.6,Free,0.0,Everyone,Business,2018-03-30,4.3
Beauty Idol: Fashion Queen,GAME,54.0,Free,0.0,Everyone,Arcade,2017-10-27,3.0
Weather,WEATHER,12.0,Free,0.0,Everyone,Weather,2018-05-24,4.4
Orbita AI — Exciting mobile puzzles & riddles,FAMILY,31.0,Free,0.0,Everyone,Puzzle,2018-03-29,4.1
Amazing CG Backgrounds,FAMILY,4.0,Free,0.0,Everyone,Entertainment,2018-05-17,3.0
PixelDot - Color by Number Sandbox Pixel Art,FAMILY,7.3,Free,0.0,Everyone,Entertainment,2018-07-05,4.3
Fantasy Football & NFL News,SPORTS,8.1,Free,0.0,Everyone,Sports,2018-05-15,2.3
Mapy.cz - Cycling & Hiking offline maps,MAPS_AND_NAVIGATION,43.0,Free,0.0,Everyone,Maps & Navigation,2018-06-26,4.1
ORLANDO FLORIDA MAP,TRAVEL_AND_LOCAL,9.2,Free,0.0,Everyone,Travel & Local,2017-01-24,4.0
Kiamichi EC,TOOLS,3.9,Free,0.0,Everyone,Tools,2018-02-23,2.3
Dentist Surgery ER Emergency Doctor Hospital Games,FAMILY,53.0,Free,0.0,Everyone,Simulation,2018-07-06,4.1
Q Avatar Pro,FAMILY,3.6,Paid,1.49,Teen,Entertainment,2017-03-04,2.3
"Clearwater, FL - weather and more",WEATHER,3.9,Free,0.0,Everyone,Weather,2018-04-12,5.0
Mupen64+AE FREE (N64 Emulator),GAME,12.0,Free,0.0,Everyone,Arcade,2014-01-19,2.0
FE Mobile,BUSINESS,8.0,Free,0.0,Everyone,Business,2018-07-10,4.1
EY Tax Briefing,BUSINESS,15.0,Free,0.0,Everyone,Business,2018-03-21,4.1
FML F*ck my life + widget,FAMILY,0.2,Free,0.0,Everyone,Entertainment,2010-05-21,1.5
Football-CB GO Clock Theme,PERSONALIZATION,5.6,Free,0.0,Everyone,Personalization,2017-03-03,3.0
The Game of Life,GAME,63.0,Paid,2.99,Everyone,Board,2018-07-04,4.4
Security Camera CZ,HOUSE_AND_HOME,19.0,Free,0.0,Everyone,House & Home,2018-07-17,4.1
When Will You Get Married,DATING,3.6,Free,0.0,Everyone,Dating,2018-07-14,3.0
"Candy selfie - photo editor, live filter camera",PHOTOGRAPHY,26.0,Free,0.0,Everyone,Photography,2018-08-06,3.0
Will it Crush?,GAME,16.0,Free,0.0,Everyone,Simulation,2018-05-22,4.4
"Lady adviser (beauty, health)",BEAUTY,9.9,Free,0.0,Mature 17+,Beauty,2018-01-24,3.0
Br. Parking - Busy road Parking 3D 2018,FAMILY,30.0,Free,0.0,Everyone,Simulation,2018-01-13,4.1
FlexBook,FAMILY,12.0,Free,0.0,Everyone,Education;Education,2018-05-21,4.1
BS Tractor,GAME,36.0,Free,0.0,Everyone,Racing,2017-12-06,4.1
Water Surfer Racing In Moto,GAME,36.0,Free,0.0,Everyone,Racing,2018-02-28,2.3
"DU Recorder – Screen Recorder, Video Editor, Live",VIDEO_PLAYERS,9.7,Free,0.0,Everyone,Video Players & Editors,2018-07-30,5.0
Proverbes du monde,FAMILY,2.8,Free,0.0,Everyone,Entertainment,2018-03-12,1.6
Direct Express®,FINANCE,6.6,Free,0.0,Everyone,Finance,2017-05-09,4.0
Cy Messenger,COMMUNICATION,8.1,Free,0.0,Everyone,Communication,2014-08-30,2.3
OpenRice,FOOD_AND_DRINK,39.0,Free,0.0,Everyone,Food & Drink,2018-06-08,4.1
EZ Video Download for Facebook,SOCIAL,1.3,Free,0.0,Teen,Social,2017-03-14,3.0
Antivirus & Mobile Security,TOOLS,5.0,Free,0.0,Everyone,Tools,2018-02-09,4.0
DW,NEWS_AND_MAGAZINES,4.8,Free,0.0,Everyone 10+,News & Magazines,2018-07-13,5.0
Surely You Quest - Magiswords,FAMILY,83.0,Free,0.0,Everyone 10+,Role Playing;Action & Adventure,2017-06-20,4.1
ES Dark Theme for free,TOOLS,0.36,Free,0.0,Everyone,Tools,2017-08-22,4.0
Ascape VR: 360° Virtual Travel,TRAVEL_AND_LOCAL,7.6,Free,0.0,Everyone,Travel & Local;Action & Adventure,2017-08-09,4.4
Tutorials for SAP BW Offline,FAMILY,16.0,Free,0.0,Everyone,Education,2017-12-21,4.0
Treasure Defense,FAMILY,35.0,Free,0.0,Teen,Strategy,2015-09-08,3.0
AcDisplay,PERSONALIZATION,3.0,Free,0.0,Everyone,Personalization,2015-07-30,4.1
Dungeon Keeper,FAMILY,45.0,Free,0.0,Everyone 10+,Strategy,2018-05-24,4.1
Blood Pressure Log - MyDiary,MEDICAL,2.6,Free,0.0,Everyone,Medical,2018-04-13,4.0
NBA,SPORTS,35.0,Free,0.0,Everyone,Sports,2018-07-09,4.4
Universal Kids,ENTERTAINMENT,21.0,Free,0.0,Everyone,Entertainment;Music & Video,2018-05-24,4.4
B-17 Flying Fortress WWII LWP,PERSONALIZATION,14.0,Paid,1.49,Everyone,Personalization,2016-12-22,4.1
EI!,PRODUCTIVITY,7.7,Free,0.0,Everyone,Productivity,2018-07-19,4.1
"FastMeet: Chat, Dating, Love",DATING,5.9,Free,0.0,Mature 17+,Dating,2018-07-27,3.0
Analog Clock AW-7 PRO,TOOLS,2.7,Paid,1.99,Everyone,Tools,2018-03-07,4.3
A41 WatchFace for Android Wear Smart Watch,LIFESTYLE,5.7,Paid,0.99,Everyone,Lifestyle,2017-12-24,4.3
Account Class-11 Solutions (D K Goel),FAMILY,25.0,Free,0.0,Everyone,Education,2018-02-09,3.0
Dr. Panda Town: Vacation,FAMILY,78.0,Free,0.0,Everyone,Education;Pretend Play,2018-07-24,4.1
Bukalapak - Buy and Sell Online,SHOPPING,21.0,Free,0.0,Everyone,Shopping,2018-08-03,4.1
Sugar Daddy Dating App,DATING,5.7,Free,0.0,Mature 17+,Dating,2017-12-04,4.1
San Andreas: Gang Crime V,GAME,42.0,Free,0.0,Mature 17+,Action,2018-01-28,2.3
video player for android,VIDEO_PLAYERS,13.0,Free,0.0,Everyone,Video Players & Editors,2016-10-18,2.3
Free Resume Builder – CV Maker,BUSINESS,12.0,Free,0.0,Everyone,Business,2018-06-09,4.4
Death Dragon Knights RPG,FAMILY,19.0,Free,0.0,Teen,Role Playing,2016-09-16,2.3
Your rank CS:GO,GAME,7.5,Free,0.0,Teen,Trivia,2017-07-16,3.0
Calcium Pro,MEDICAL,9.9,Paid,2.99,Everyone,Medical,2017-04-18,3.0
Aunjai i lert u,HEALTH_AND_FITNESS,5.5,Free,0.0,Teen,Health & Fitness,2017-01-10,3.0
DB Transport,MAPS_AND_NAVIGATION,10.0,Free,0.0,Everyone,Maps & Navigation,2018-03-13,4.1
Theme fo Oppo A30 Wallpaper & Icon,BUSINESS,1.3,Free,0.0,Everyone,Business,2017-08-18,2.3
Fast Racing Car Simulator,GAME,45.0,Free,0.0,Everyone,Racing,2015-08-10,2.3
EU Charter,BOOKS_AND_REFERENCE,37.0,Free,0.0,Everyone,Books & Reference,2017-01-16,4.0
Myanmar 2D/3D,BUSINESS,3.1,Free,0.0,Everyone,Business,2018-06-08,3.0
Florida Storms,WEATHER,36.0,Free,0.0,Everyone,Weather,2017-12-26,4.4
Cover Fire: offline shooting games for free,GAME,31.0,Free,0.0,Teen,Action,2018-08-03,4.1
GoBank,FINANCE,12.0,Free,0.0,Everyone,Finance,2018-06-01,4.1
Vi Trainer,HEALTH_AND_FITNESS,100.0,Free,0.0,Everyone,Health & Fitness,2018-08-02,5.0
BN Pro Black Text on White,LIBRARIES_AND_DEMO,0.33,Free,0.0,Everyone,Libraries & Demo,2017-02-05,1.6
"FUN Keyboard – Emoji Keyboard, Sticker,Theme & GIF",PERSONALIZATION,27.0,Free,0.0,Everyone,Personalization,2018-07-03,4.0
M Notifier for M Launcher,TOOLS,1.4,Free,0.0,Everyone,Tools,2017-02-15,4.0
Mirror’s Edge™ Companion,GAME,43.0,Free,0.0,Everyone,Action,2016-06-28,4.4
Videos downloader for Facebook:fast fb video saver,VIDEO_PLAYERS,5.1,Free,0.0,Everyone,Video Players & Editors,2018-04-27,3.0
Map and Router Badge,MAPS_AND_NAVIGATION,32.0,Free,0.0,Everyone,Maps & Navigation,2018-07-25,4.1
México City D.F News,NEWS_AND_MAGAZINES,5.7,Free,0.0,Everyone,News & Magazines,2016-05-09,3.0
EasyNote Notepad | To Do List,TOOLS,2.4,Free,0.0,Everyone,Tools,2017-11-27,2.3
DS Speedometer & Odometer,MAPS_AND_NAVIGATION,6.6,Free,0.0,Everyone,Maps & Navigation,2018-03-22,2.3
LG Hi-Fi Plus Manager,TOOLS,3.4,Free,0.0,Everyone,Tools,2016-09-06,6.0
Field Goal Tournament,SPORTS,21.0,Free,0.0,Everyone,Sports,2015-09-01,2.3
Br Browser,SOCIAL,2.5,Free,0.0,Everyone,Social,2018-03-20,5.0
Cougar Dating Life : Date Older Women Sugar Mummy,DATING,31.0,Free,0.0,Mature 17+,Dating,2018-07-03,4.1
FD VR Cardboard Featured 360 Videos,FAMILY,35.0,Free,0.0,Everyone,Entertainment,2017-12-19,4.4
Sharaf DG,SHOPPING,12.0,Free,0.0,Everyone,Shopping,2018-05-12,4.4
World of Warriors: Duel,GAME,36.0,Free,0.0,Everyone 10+,Action,2015-09-07,2.3
CA Mobile Authenticator,BUSINESS,6.9,Free,0.0,Everyone,Business,2016-12-15,4.2
BBW Dating & Curvy Singles Chat- LargeFriends,DATING,27.0,Free,0.0,Mature 17+,Dating,2018-07-23,4.1
Ek Vote,PRODUCTIVITY,6.2,Free,0.0,Everyone,Productivity,2017-11-07,3.0
Preschool All-In-One,FAMILY,44.0,Free,0.0,Everyone,Casual;Education,2018-03-28,4.0
"BDCast - Bangla Live TV,Radio",FAMILY,31.0,Free,0.0,Everyone,Entertainment,2018-05-20,4.1
Height Converter feet-inch cm,TOOLS,0.58,Free,0.0,Everyone,Tools,2013-10-22,2.2
Quiz TRUE or FALSE,GAME,34.0,Free,0.0,Everyone,Trivia,2018-02-13,4.1
"Notes : Colorful Notepad Note,To Do,Reminder,Memo",LIFESTYLE,9.0,Free,0.0,Everyone,Lifestyle,2018-06-09,4.1
ASOS,SHOPPING,22.0,Free,0.0,Everyone,Shopping,2018-07-30,4.4
DX Simulation for Decade Henshin Belt 2018,FAMILY,10.0,Free,0.0,Everyone,Simulation,2018-08-06,4.0
Draft Simulator for FUT 18,SPORTS,100.0,Free,0.0,Everyone,Sports,2018-05-11,4.1
Heroes of Order & Chaos,FAMILY,25.0,Free,0.0,Teen,Strategy,2017-10-27,3.8298220146427666
Be like Bill Generator,FAMILY,6.5,Free,0.0,Teen,Entertainment,2016-01-29,3.0
BL Carrier,BUSINESS,11.0,Free,0.0,Everyone,Business,2018-07-27,3.0
DW Contacts widget,TOOLS,2.0,Paid,0.99,Everyone,Tools,2014-06-05,2.1
Bunny Skater,GAME,4.7,Free,0.0,Everyone,Adventure,2013-11-20,2.1
Cursive Writing Wizard - Handwriting,FAMILY,31.0,Free,0.0,Everyone,Education;Education,2017-12-03,3.0
FC Red Bull Salzburg App,SPORTS,89.0,Free,0.0,Everyone,Sports,2018-08-07,5.0
Sky News,NEWS_AND_MAGAZINES,19.0,Free,0.0,Everyone 10+,News & Magazines,2018-08-03,4.1
The TK-App - everything under control,HEALTH_AND_FITNESS,18.0,Free,0.0,Everyone,Health & Fitness,2018-08-02,4.4
EG Way Life,SOCIAL,1.1,Free,0.0,Everyone,Social,2016-04-27,4.1
World Cup 2018,SPORTS,2.6,Free,0.0,Teen,Sports,2018-07-01,2.3
Tamilnadu EB Online Payment,FINANCE,3.9,Free,0.0,Everyone,Finance,2018-07-30,3.0
Notepad & To do list,PRODUCTIVITY,4.2,Free,0.0,Everyone,Productivity,2018-06-06,2.3
"S Photo Editor - Collage Maker , Photo Collage",PHOTOGRAPHY,45.0,Free,0.0,Everyone,Photography,2018-08-03,4.1
Nubank,FINANCE,24.0,Free,0.0,Everyone,Finance,2018-08-02,3.8298220146427666
CZ-45 pistol explained,BOOKS_AND_REFERENCE,12.0,Paid,5.49,Everyone,Books & Reference,2017-08-10,1.6
Guide for DB Xenoverse,BOOKS_AND_REFERENCE,11.0,Free,0.0,Everyone,Books & Reference,2016-10-01,4.0
lifebox,PRODUCTIVITY,49.0,Free,0.0,Everyone,Productivity,2018-07-27,4.4
Theme for Galaxy Note FE,PERSONALIZATION,9.2,Free,0.0,Everyone,Personalization,2017-07-29,2.3
Masha and the Bear Child Games,FAMILY,92.0,Free,0.0,Everyone,Adventure;Education,2018-05-08,4.0
Burnley FC,SPORTS,29.0,Free,0.0,Everyone,Sports,2018-08-01,4.4
"Hola Launcher- Theme,Wallpaper",PERSONALIZATION,7.6,Free,0.0,Everyone,Personalization,2018-05-09,4.0
Ramfer - CNC Lathe G-code Tool,PRODUCTIVITY,11.0,Paid,2.99,Everyone,Productivity,2016-09-26,3.2
Cube BR LWP simple,PERSONALIZATION,0.2,Free,0.0,Everyone,Personalization,2016-11-25,2.1
Rockstars of Ooo,FAMILY,26.0,Paid,1.99,Everyone 10+,Arcade;Action & Adventure,2015-08-11,2.3
Chick-fil-A,FOOD_AND_DRINK,17.0,Free,0.0,Everyone,Food & Drink,2018-08-03,5.0
Dino Defends king 3 – Dinosaur T rex Hunter Games,GAME,41.0,Free,0.0,Teen,Adventure,2018-03-01,4.1
MOD Black for BM,BOOKS_AND_REFERENCE,7.8,Free,0.0,Everyone,Books & Reference,2017-07-31,4.0
bp Magazine for Bipolar,LIFESTYLE,18.0,Free,0.0,Everyone 10+,Lifestyle,2018-02-12,4.1
Dr. Oetker recipe ideas,FOOD_AND_DRINK,17.0,Free,0.0,Everyone,Food & Drink,2018-07-12,3.0
LH Housing Promotion Notice,HOUSE_AND_HOME,3.1,Free,0.0,Everyone,House & Home,2017-09-19,4.0
Northern Lights FREE (Aurora),PERSONALIZATION,5.4,Free,0.0,Everyone,Personalization,2016-12-24,2.1
Candy Pop Story,FAMILY,23.0,Free,0.0,Everyone,Casual;Brain Games,2018-05-24,2.3
League18,SPORTS,13.0,Free,0.0,Everyone,Sports,2018-08-01,4.0
Dresses Ideas & Fashions +3000,BEAUTY,8.2,Free,0.0,Mature 17+,Beauty,2017-03-01,1.6
Like A Boss,FAMILY,94.0,Free,0.0,Everyone 10+,Role Playing,2018-08-01,5.0
bacterial vaginosis,MEDICAL,3.6,Free,0.0,Teen,Medical,2018-03-26,4.0
Fishing Brain & Boating Maps Marine,DATING,6.9,Free,0.0,Everyone,Dating,2018-07-23,3.0
ES Holo Theme for Pro,PRODUCTIVITY,1.7,Free,0.0,Everyone,Productivity,2015-11-26,2.0
DS file,PRODUCTIVITY,12.0,Free,0.0,Everyone,Productivity,2018-05-23,4.1
Talking Angela,ENTERTAINMENT,52.0,Free,0.0,Everyone,Entertainment,2018-07-12,4.1
Latin Dating,DATING,13.0,Free,0.0,Mature 17+,Dating,2018-07-09,4.1
"Ebates: Cash Back, Coupons, Rewards & Savings",SHOPPING,31.0,Free,0.0,Everyone,Shopping,2018-08-03,4.4
CA Auth ID,TOOLS,0.37,Free,0.0,Teen,Tools,2014-10-17,1.6
FutureNet your social app,SOCIAL,7.0,Free,0.0,Teen,Social,2018-03-08,4.2
Dungeon Legends - PvP Action MMO RPG Co-op Games,FAMILY,42.0,Free,0.0,Teen,Role Playing,2018-06-25,3.0
Citation du Jour - Motivation,FAMILY,0.89,Free,0.0,Everyone,Education,2015-02-14,2.2
"Speak quietly: Autism, CP",MEDICAL,7.0,Free,0.0,Everyone,Medical,2016-07-30,3.0
SmartNews: Breaking News Headlines,NEWS_AND_MAGAZINES,3.1,Free,0.0,Everyone,News & Magazines,2018-08-03,2.2
All of the parking lot - National Park application (parking lot search / parking sharing / discount payment),AUTO_AND_VEHICLES,14.0,Free,0.0,Everyone,Auto & Vehicles,2018-06-02,4.0
Black People Meet Singles Date,DATING,5.0,Free,0.0,Mature 17+,Dating,2018-07-25,4.4
Infinity Dungeon VIP,FAMILY,44.0,Paid,0.99,Everyone 10+,Role Playing,2018-07-03,2.3
Flame - درب عقلك يوميا,EDUCATION,37.0,Free,0.0,Everyone,Education,2018-07-26,4.1
MD PAWS AH,MEDICAL,29.0,Free,0.0,Everyone,Medical,2018-02-23,3.0
ES App Locker,TOOLS,3.4,Free,0.0,Everyone,Tools,2017-08-16,2.1
King of B.S.,FAMILY,0.82,Free,0.0,Everyone,Education,2014-06-09,3.0
The dollar in mexico,FINANCE,3.2,Free,0.0,Everyone,Finance,2017-08-29,4.0
Health and Nutrition Guide,HEALTH_AND_FITNESS,3.3,Free,0.0,Everyone,Health & Fitness,2018-07-15,4.0
Extreme Car Driving Simulator,GAME,52.0,Free,0.0,Everyone,Racing,2018-05-03,4.0
Alipay,FINANCE,61.0,Free,0.0,Teen,Finance,2018-07-02,4.3
Lock Screen Phone X Style OS 11,TOOLS,13.0,Free,0.0,Everyone,Tools,2018-03-26,4.3
WPBS-DT,FAMILY,6.3,Free,0.0,Everyone,Entertainment,2015-04-03,2.3
Live 4D Results ! (MY & SG),LIFESTYLE,3.2,Free,0.0,Everyone,Lifestyle,2018-05-20,2.3
DZ Blagues,FAMILY,2.1,Free,0.0,Everyone,Entertainment,2012-12-19,2.1
Where Am I At?,TRAVEL_AND_LOCAL,12.0,Free,0.0,Everyone,Travel & Local,2016-10-08,4.1
Air Transat CinePlus B,TRAVEL_AND_LOCAL,6.7,Free,0.0,Everyone,Travel & Local,2018-07-05,4.4
I Am Rich,FAMILY,4.9,Paid,389.99,Everyone,Entertainment,2018-06-22,4.2
BN Pro White Text,LIBRARIES_AND_DEMO,0.49,Free,0.0,Everyone,Libraries & Demo,2017-02-05,1.6
"C Programming - Learn Code, Theory & Discuss",FAMILY,7.0,Free,0.0,Everyone,Education,2018-06-15,3.0
BL 1-Click Camera,PHOTOGRAPHY,1.4,Paid,3.99,Everyone,Photography,2016-08-18,2.3
CP Federal Mobile,FINANCE,35.0,Free,0.0,Everyone,Finance,2017-10-06,4.2
"Zetup, print in one click",TOOLS,24.0,Free,0.0,Everyone,Tools,2018-01-26,5.0
BTK-FH Online Campus,FAMILY,3.3,Free,0.0,Everyone,Education,2016-11-07,3.0
DX Simulation Belt for Decade henshin,FAMILY,32.0,Free,0.0,Everyone,Simulation,2018-07-27,4.1
Offroad Pickup Truck R,FAMILY,96.0,Free,0.0,Everyone,Simulation,2017-07-14,2.3
AAS-IN-ASIA 2018,EVENTS,11.0,Free,0.0,Everyone,Events,2018-07-04,4.1
Ultimate Background Eraser,PHOTOGRAPHY,21.0,Free,0.0,Everyone,Photography,2018-03-13,4.1
Attack the Light,FAMILY,21.0,Paid,2.99,Everyone,Role Playing;Action & Adventure,2016-02-23,4.0
Beauty Tips - Beauty Tips in Sinhala,BEAUTY,4.2,Free,0.0,Everyone,Beauty,2017-10-18,3.0
Pacific Navy Fighter C.E. (AS),GAME,20.0,Free,0.0,Everyone 10+,Arcade,2018-07-29,3.0
Life market,SHOPPING,13.0,Free,0.0,Everyone,Shopping,2018-07-17,3.0
Extreme Rally Championship,AUTO_AND_VEHICLES,54.0,Free,0.0,Everyone,Auto & Vehicles,2018-07-26,4.1
OE TRACKER CE Attendance App,MEDICAL,7.8,Free,0.0,Everyone,Medical,2018-03-20,4.4
B-Messenger Video Chat,SOCIAL,19.0,Free,0.0,Mature 17+,Social,2017-08-19,2.3
AB Click2Shop,SHOPPING,18.0,Free,0.0,Everyone,Shopping,2018-06-26,4.1
I am rich(premium),FINANCE,0.94,Paid,399.99,Everyone,Finance,2017-05-01,4.4
CA Clarity Mobile Time Manager,BUSINESS,5.3,Free,0.0,Everyone,Business,2015-05-14,2.2
ci,FAMILY,5.8,Free,0.0,Everyone,Strategy,2016-06-08,4.0
Live Weather & Daily Local Weather Forecast,WEATHER,19.0,Free,0.0,Everyone,Weather,2018-07-17,4.1
Angelo Rules - Crazy day,GAME,62.0,Free,0.0,Everyone,Adventure,2016-06-27,4.4
Guns Royale - Multiplayer Blocky Battle Royale,GAME,90.0,Free,0.0,Everyone 10+,Action,2018-08-04,3.8298220146427666
Girls hairstyles 2018,BEAUTY,3.1,Free,0.0,Everyone,Beauty,2018-05-28,3.0
"SeatGeek – Tickets to Sports, Concerts, Broadway",EVENTS,26.0,Free,0.0,Everyone,Events,2018-08-03,5.0
Words (188 Category),LIBRARIES_AND_DEMO,5.9,Free,0.0,Everyone,Libraries & Demo,2018-07-04,3.0
Stickman and Axe,GAME,2.8,Free,0.0,Teen,Action,2017-11-25,3.0
Sokoban Land DX,FAMILY,20.0,Paid,2.99,Everyone,Puzzle,2018-01-29,2.3
"Speed Booster - Ram, Battery & Game Speed Booster",TOOLS,2.8,Free,0.0,Everyone,Tools,2018-07-17,2.3
Formula Cartoon All Stars,FAMILY,18.0,Paid,2.99,Everyone,Racing;Action & Adventure,2015-06-25,2.3
TracFone My Account,COMMUNICATION,18.0,Free,0.0,Everyone,Communication,2018-07-11,4.1
Sporting CP Keyboard Theme,SPORTS,5.3,Free,0.0,Everyone,Sports,2017-10-24,4.0
BJ-FPV,FAMILY,26.0,Free,0.0,Everyone,Casual,2018-07-31,4.4
BD CRICKET LIVE,SPORTS,9.5,Free,0.0,Everyone,Sports,2018-01-15,3.0
"Jaumo Dating, Flirt & Live Video",SOCIAL,13.0,Free,0.0,Mature 17+,Social,2018-07-31,4.1
MIX by Camera360,PHOTOGRAPHY,74.0,Free,0.0,Everyone,Photography,2018-08-03,3.0
Live Radio BD,FAMILY,3.5,Free,0.0,Everyone,Entertainment,2015-05-04,4.0
/u/app,COMMUNICATION,53.0,Free,0.0,Mature 17+,Communication,2018-07-03,4.1
Voxel - 3D Color by Number & Pixel Coloring Book,GAME,53.0,Free,0.0,Everyone,Board,2018-07-31,4.1
Dr. Dominoes,GAME,5.7,Free,0.0,Everyone,Board,2018-01-03,4.1
My Little Princess : Stores,FAMILY,60.0,Paid,2.99,Everyone,Educational;Pretend Play,2018-05-25,4.1
Driving School 3D 2017,FAMILY,48.0,Free,0.0,Everyone,Simulation,2017-04-04,3.0
Quran Khmer Offline AY,FAMILY,4.0,Free,0.0,Everyone,Education,2017-12-13,4.2
Super Funny Ringtones 2018 🔔,LIBRARIES_AND_DEMO,22.0,Free,0.0,Everyone,Libraries & Demo,2018-03-01,3.0
DM Magazine,NEWS_AND_MAGAZINES,27.0,Free,0.0,Everyone,News & Magazines,2018-05-11,4.1
Custos F.O.,BUSINESS,9.7,Free,0.0,Everyone,Business,2018-06-20,4.1
Super School: Educational Kids Games & Rhymes,FAMILY,56.0,Free,0.0,Everyone,Education;Education,2018-06-02,5.0
Libre Scan (Diabetes:M addon),MEDICAL,1.2,Free,0.0,Everyone,Medical,2017-07-09,4.4
FN FAL rifle explained,BOOKS_AND_REFERENCE,7.3,Paid,6.49,Everyone,Books & Reference,2015-09-06,1.6
K.MOJI,FAMILY,8.9,Paid,1.99,Everyone,Entertainment,2017-05-09,4.2
IZ2UUF Morse Koch CW,COMMUNICATION,0.82,Free,0.0,Everyone,Communication,2013-08-08,2.1
CB Mobile Access,FINANCE,25.0,Free,0.0,Everyone,Finance,2018-02-26,4.2
RPG End of Aspiration F,FAMILY,31.0,Free,0.0,Teen,Role Playing,2016-12-15,2.3
Toy Attack,GAME,69.0,Free,0.0,Everyone,Action,2018-04-04,3.0
SW-100.tch by Callstel,COMMUNICATION,0.7,Free,0.0,Everyone,Communication,2015-12-16,2.2
Ra Ga Ba,GAME,20.0,Paid,1.49,Everyone,Arcade,2017-02-08,2.3
Predator Calls for Hunting AU,SPORTS,78.0,Free,0.0,Everyone,Sports,2016-08-03,3.0
BT Share It,BUSINESS,13.0,Free,0.0,Everyone,Business,2018-05-16,4.4
EI App 1,FAMILY,13.0,Free,0.0,Everyone,Education,2017-11-23,4.1
All States Ag Parts,SHOPPING,6.5,Free,0.0,Everyone,Shopping,2018-01-25,5.0
FG Finder,TOOLS,17.0,Free,0.0,Everyone,Tools,2018-07-16,4.1
FD Community FCU Mobile,FINANCE,12.0,Free,0.0,Everyone,Finance,2018-06-12,5.0
Fortune Quest: Savior,FAMILY,75.0,Free,0.0,Everyone 10+,Role Playing,2018-06-01,4.4
BBWCupid - BBW Dating App,DATING,2.8,Free,0.0,Mature 17+,Dating,2018-06-01,5.0
CT Abdomen Pelvis,MEDICAL,36.0,Free,0.0,Everyone,Medical,2018-01-20,4.0
DT-VR,FAMILY,9.5,Free,0.0,Everyone,Entertainment,2016-08-09,2.2
