App,Category,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
Scanning under clothes (prank),FAMILY,20.0,Free,0.0,Mature 17+,Entertainment,2018-01-18,2.3
V Made,BOOKS_AND_REFERENCE,20.0,Free,0.0,Everyone,Books & Reference,2018-02-13,3.0
Hot Bhojpuri Video Song 2018 - Free Movies,FAMILY,3.7,Free,0.0,Mature 17+,Entertainment,2018-04-04,4.2
EV Stations Hawaii,MAPS_AND_NAVIGATION,2.5,Free,0.0,Everyone,Maps & Navigation,2017-05-30,4.1
14thStreetVet,MEDICAL,29.0,Free,0.0,Everyone,Medical,2018-07-16,3.0
Ez Texting,BUSINESS,0.05,Free,0.0,Everyone,Business,2012-01-18,2.1
Red Transporte DF,MAPS_AND_NAVIGATION,15.0,Free,0.0,Everyone,Maps & Navigation,2018-04-28,3.0
Florida Blue,HEALTH_AND_FITNESS,34.0,Free,0.0,Everyone,Health & Fitness,2018-07-10,7.0
Etta Homes,LIFESTYLE,15.0,Free,0.0,Everyone,Lifestyle,2018-07-26,5.0
Smart Keyboard Trial,TOOLS,2.4,Free,0.0,Everyone,Tools,2017-04-28,2.3
Cardio Journal — Blood Pressure Log,MEDICAL,8.3,Free,0.0,Everyone,Medical,2018-02-12,4.1
Beach Head Shooting Assault,GAME,44.0,Free,0.0,Teen,Action,2018-03-02,4.0
Loop - Habit Tracker,PRODUCTIVITY,3.8,Free,0.0,Everyone,Productivity,2018-05-23,3.0
Wallpapers FN FAL Light Automatic Rifle,PERSONALIZATION,14.0,Free,0.0,Teen,Personalization,2018-04-17,4.1
DreamMapper,MEDICAL,8.5,Free,0.0,Everyone,Medical,2018-07-03,5.0
AE Solitaire,GAME,26.0,Free,0.0,Everyone,Card,2018-01-04,3.0
Santa Fe Espresso & News,FOOD_AND_DRINK,15.0,Free,0.0,Everyone,Food & Drink,2017-10-12,4.4
Sherbourne AH,MEDICAL,29.0,Free,0.0,Everyone,Medical,2018-02-27,3.0
CG Smart,SPORTS,1.5,Free,0.0,Everyone,Sports,2016-08-12,3.0
Moodpath - Depression & Anxiety Test,MEDICAL,8.9,Free,0.0,Everyone,Medical,2018-07-05,4.4
Picktrainer: India's largest photo contest app,EVENTS,9.0,Free,0.0,Everyone,Events,2018-05-31,4.1
Jungle book-The Great Escape,GAME,25.0,Free,0.0,Everyone,Action,2013-07-17,2.3
CG FM,FAMILY,6.6,Free,0.0,Everyone,Entertainment,2018-01-31,4.1
Counter Attack - Multiplayer FPS,GAME,32.0,Free,0.0,Teen,Action,2018-07-21,4.4
SCRABBLE,GAME,50.0,Free,0.0,Everyone,Word,2018-08-01,4.1
MPS CL,TOOLS,3.2,Free,0.0,Everyone,Tools,2018-05-24,3.0
Tickets SDA 2018 and Exam from the State Traffic Safety Inspectorate with Drom.ru,AUTO_AND_VEHICLES,33.0,Free,0.0,Everyone,Auto & Vehicles,2018-07-18,4.0
Superhero Doctor 2 -ER Surgery,FAMILY,72.0,Free,0.0,Everyone 10+,Casual,2017-09-30,3.0
Telemundo Now,ENTERTAINMENT,19.0,Free,0.0,Teen,Entertainment,2018-05-25,4.4
V-CUBE Seminar Mobile,BUSINESS,30.0,Free,0.0,Everyone,Business,2018-04-17,4.0
du app,LIFESTYLE,25.0,Free,0.0,Everyone,Lifestyle,2018-07-24,4.2
Holy Knight EN,FAMILY,41.0,Free,0.0,Teen,Role Playing,2018-05-05,2.3
BU Bison Nation,SPORTS,40.0,Free,0.0,Everyone,Sports,2017-09-21,4.4
BX Thailand - Crypto Tracking & Analyse Bitcoin,FINANCE,34.0,Free,0.0,Everyone,Finance,2018-03-10,3.0
Battery Doctor-Battery Life Saver & Battery Cooler,TOOLS,17.0,Free,0.0,Everyone,Tools,2018-06-01,4.0
MSN Money- Stock Quotes & News,FINANCE,22.0,Free,0.0,Everyone,Finance,2018-07-05,4.2
Inf VPN - Global Proxy & Unlimited Free WIFI VPN,TOOLS,7.8,Free,0.0,Everyone,Tools,2018-07-26,4.1
Birthdays & Other Events,EVENTS,2.8,Free,0.0,Everyone,Events,2018-06-21,2.3
Makeup Videos,BEAUTY,3.4,Free,0.0,Everyone,Beauty,2018-06-07,4.0
Rolling G Sky,GAME,25.0,Free,0.0,Everyone,Adventure,2017-01-25,2.3
Butterfly Pixel Art - coloring by number,FAMILY,13.0,Free,0.0,Everyone,Entertainment,2018-04-04,4.1
Candy Day,FAMILY,48.0,Free,0.0,Everyone,Casual;Brain Games,2018-08-03,4.0
HTC Sense Input - CZ,TOOLS,7.3,Free,0.0,Everyone,Tools,2015-11-09,5.0
Gun AK 47,FAMILY,6.2,Free,0.0,Everyone,Entertainment,2017-04-18,2.3
Sona - Nær við allastaðni,LIFESTYLE,25.0,Free,0.0,Everyone,Lifestyle,2018-08-02,4.4
Go-Go-Goat! Free Game,FAMILY,23.0,Free,0.0,Everyone,Arcade;Action & Adventure,2016-07-08,2.3
Asha Ek Hope - ALS/ MND,MEDICAL,11.0,Free,0.0,Everyone,Medical,2018-05-23,4.1
"Ginger Keyboard - Emoji, GIFs, Themes & Games",PRODUCTIVITY,43.0,Free,0.0,Everyone,Productivity,2018-08-01,4.1
"Mico- Stranger Chat Random video Chat, Live, Meet",SOCIAL,56.0,Free,0.0,Mature 17+,Social,2018-07-27,4.3
CP RACING 2 FREE,FAMILY,19.0,Free,0.0,Everyone,Simulation,2018-03-12,4.0
FINAL FANTASY BRAVE EXVIUS,GAME,83.0,Free,0.0,Teen,Role Playing,2018-07-17,3.0
YouTube TV - Watch & Record Live TV,FAMILY,17.0,Free,0.0,Teen,Entertainment,2018-08-02,5.0
Throw Knife,FAMILY,37.0,Free,0.0,Everyone,Simulation,2017-09-14,4.1
The Home Depot,SHOPPING,56.0,Free,0.0,Everyone,Shopping,2018-07-19,4.4
BROTHER IN WARS: GUNNER CITY WARLORDS,GAME,39.0,Free,0.0,Teen,Action,2018-07-26,4.2
Speedcheck,TOOLS,14.0,Free,0.0,Everyone,Tools,2018-08-04,3.0
Doctor Pets,FAMILY,21.0,Free,0.0,Everyone,Educational;Education,2018-07-26,4.1
Comunidad BH,FAMILY,4.8,Free,0.0,Everyone,Entertainment,2016-11-09,2.3
BV Rando,TRAVEL_AND_LOCAL,3.6,Free,0.0,Everyone,Travel & Local,2016-07-22,4.0
CV (Curriculum Vitae / Resume) Maker,BUSINESS,4.4,Free,0.0,Everyone,Business,2017-12-27,3.0
AF Our Time to Shine,BUSINESS,11.0,Free,0.0,Everyone,Business,2017-07-17,4.1
Skip-Bo™ Free,GAME,60.0,Free,0.0,Everyone,Card,2018-08-03,4.1
All Video Downloader,VIDEO_PLAYERS,1.6,Free,0.0,Everyone,Video Players & Editors,2018-08-04,4.0
Avaya CX,BUSINESS,21.0,Free,0.0,Everyone,Business,2018-07-25,5.0
Comunidad De Fe Minitries,LIFESTYLE,11.0,Free,0.0,Everyone,Lifestyle,2018-03-01,4.1
BlackJack 21 Pro,GAME,51.0,Free,0.0,Teen,Casino,2018-07-27,3.0
CJ Gospel Hour,SOCIAL,18.0,Free,0.0,Everyone,Social,2018-07-25,4.4
TEKKEN™,GAME,38.0,Free,0.0,Teen,Action,2018-07-26,5.0
GF - BF Chat Stories - Hindi English Convesation,FAMILY,4.1,Free,0.0,Everyone,Education,2018-06-18,4.1
FD Mobile,FAMILY,7.9,Free,0.0,Everyone,Entertainment,2017-09-20,3.0
"HelloTalk — Chat, Speak & Learn Foreign Languages",EDUCATION,41.0,Free,0.0,Everyone,Education,2018-07-25,4.1
Mobizen Screen Recorder for SAMSUNG,VIDEO_PLAYERS,37.0,Free,0.0,Everyone,Video Players & Editors,2018-04-26,3.8298220146427666
NCAA Sports,SPORTS,16.0,Free,0.0,Everyone,Sports,2018-04-23,4.1
JusTalk - Free Video Calls and Fun Video Chat,COMMUNICATION,26.0,Free,0.0,Everyone,Communication,2018-08-04,3.0
CZ-Cyberon Voice Commander,TOOLS,3.3,Paid,5.99,Everyone,Tools,2017-03-07,2.2
myLPG.eu,TRAVEL_AND_LOCAL,4.4,Free,0.0,Everyone,Travel & Local,2018-07-25,4.0
"CM Browser - Ad Blocker , Fast Download , Privacy",COMMUNICATION,6.1,Free,0.0,Everyone,Communication,2018-07-31,4.0
SuperVPN Free VPN Client,TOOLS,6.1,Free,0.0,Everyone,Tools,2018-02-05,3.0
Exam Result BD,FAMILY,2.6,Free,0.0,Everyone,Education,2017-07-22,3.2
Commando Adventure Assassin,GAME,48.0,Free,0.0,Teen,Action,2018-05-29,4.1
Bingo Party - Free Bingo Games,GAME,92.0,Free,0.0,Teen,Board,2018-07-13,3.0
AT&T Mobile Transfer,PRODUCTIVITY,26.0,Free,0.0,Everyone,Productivity,2018-07-31,4.4
U-Scan,TOOLS,42.0,Free,0.0,Everyone,Tools,2016-09-29,2.2
D.L. Evans Bank Mobile Banking,FINANCE,30.0,Free,0.0,Everyone,Finance,2018-05-02,5.0
Asana: organize team projects,BUSINESS,10.0,Free,0.0,Everyone,Business,2018-07-26,5.0
Hashtags For Likes.co,SOCIAL,18.0,Free,0.0,Everyone,Social,2016-12-19,3.0
BJ Bridge Acol Beginner 2018,GAME,4.8,Free,0.0,Everyone,Card,2018-05-21,4.0
Patchcord.ca Inc. App Launcher,BUSINESS,3.7,Free,0.0,Everyone,Business,2016-12-23,4.0
Education First FCU Mobile,FINANCE,29.0,Free,0.0,Everyone,Finance,2018-05-09,5.0
Sandbox Art-Sandbox Color by Number Coloring Pages,FAMILY,15.0,Free,0.0,Everyone,Entertainment,2018-08-04,4.1
efootwear.eu - online store,SHOPPING,8.6,Free,0.0,Everyone,Shopping,2018-08-02,4.4
FamilySearch Tree,BOOKS_AND_REFERENCE,17.0,Free,0.0,Everyone,Books & Reference,2018-07-20,4.1
Barcelona Live 2018—Goals & News for Barca FC Fans,SPORTS,38.0,Free,0.0,Everyone,Sports,2018-08-06,4.2
White Noise Lite,HEALTH_AND_FITNESS,41.0,Free,0.0,Everyone,Health & Fitness,2018-06-25,4.1
Anime et Manga Amino en Français,SOCIAL,63.0,Free,0.0,Teen,Social,2018-07-13,3.0
Block Buddy,MEDICAL,5.0,Paid,14.99,Everyone,Medical,2018-08-01,4.0
"NewsDog - Latest News, Breaking News, Local News",NEWS_AND_MAGAZINES,4.3,Free,0.0,Mature 17+,News & Magazines,2018-07-20,4.1
P XPERIA Theme™ | Design For SONY 🎨,PERSONALIZATION,16.0,Free,0.0,Everyone,Personalization,2018-05-28,4.4
Propertyfinder,LIFESTYLE,11.0,Free,0.0,Everyone,Lifestyle,2018-08-07,4.4
Clash of Kings : The King Of Fighters version,FAMILY,97.0,Free,0.0,Teen,Strategy,2018-08-01,2.3
X your Ex - Break Up Treatment,HEALTH_AND_FITNESS,64.0,Free,0.0,Everyone,Health & Fitness,2017-05-20,4.1
WiFi Tether Router,COMMUNICATION,1.3,Paid,2.9,Everyone,Communication,2018-07-02,1.6
BP Assist,TOOLS,9.4,Free,0.0,Everyone,Tools,2018-07-03,3.0
bX Thailand Simple Market Price and Alert,FINANCE,3.5,Free,0.0,Everyone,Finance,2018-07-29,4.4
Podcast Addict,NEWS_AND_MAGAZINES,10.0,Free,0.0,Teen,News & Magazines,2018-08-03,4.1
EC QR,PRODUCTIVITY,4.0,Free,0.0,Everyone,Productivity,2018-07-24,4.1
Online Chat Girls Meet,DATING,5.0,Free,0.0,Mature 17+,Dating,2018-07-25,3.0
Nose Surgery ER Simulator Lite,FAMILY,39.0,Free,0.0,Teen,Educational,2017-06-03,4.0
4 x4 Offroad SUV 3D Truck Simulator Driving 2017,FAMILY,37.0,Free,0.0,Everyone,Simulation,2017-12-06,2.3
Signal Info,TOOLS,3.5,Free,0.0,Everyone,Tools,2017-12-19,6.0
Children's cartoons (Mithu-Mina-Raju),COMICS,3.3,Free,0.0,Everyone,Comics,2017-12-18,4.0
Paw Patrol by ShuffleCards,FAMILY,56.0,Free,0.0,Everyone,Entertainment;Action & Adventure,2017-03-07,4.0
Z Camera,PHOTOGRAPHY,7.7,Free,0.0,Everyone,Photography,2016-04-08,4.0
Self Healing,HEALTH_AND_FITNESS,9.9,Free,0.0,Everyone,Health & Fitness,2017-07-16,3.0
Temple Run 2,GAME,62.0,Free,0.0,Everyone,Action,2018-07-05,4.0
EZ App Installer,TOOLS,1.4,Free,0.0,Everyone,Tools,2017-07-22,4.0
Colorfit - Drawing & Coloring,ART_AND_DESIGN,25.0,Free,0.0,Everyone,Art & Design;Creativity,2017-10-11,3.0
Learn R Programming Full,BOOKS_AND_REFERENCE,9.2,Free,0.0,Everyone,Books & Reference,2018-01-30,5.0
Nature Sounds,LIFESTYLE,24.0,Free,0.0,Everyone,Lifestyle,2018-03-01,3.0
Cycling - Bike Tracker,HEALTH_AND_FITNESS,4.0,Free,0.0,Everyone,Health & Fitness,2018-07-30,4.1
DRAGON QUEST III,FAMILY,63.0,Paid,9.99,Everyone,Role Playing,2018-03-09,4.0
The Divine Feminine App: the DF App,LIFESTYLE,6.7,Free,0.0,Everyone,Lifestyle,2016-05-16,4.1
Skywatch BL,WEATHER,10.0,Free,0.0,Everyone,Weather,2017-02-20,4.4
BT One Voice anywhere,BUSINESS,16.0,Free,0.0,Everyone,Business,2016-12-23,2.2
dB: Sound Meter Pro,TOOLS,0.22,Free,0.0,Everyone,Tools,2016-12-12,3.0
metroZONE,LIFESTYLE,34.0,Free,0.0,Everyone,Lifestyle,2018-06-08,5.0
Wrestling Revolution 3D,SPORTS,51.0,Free,0.0,Teen,Sports,2018-07-23,4.0
The Walking Dead: Road to Survival,GAME,37.0,Free,0.0,Mature 17+,Role Playing,2018-06-19,3.0
I Am Innocent,GAME,56.0,Free,0.0,Teen,Adventure,2018-07-23,3.0
Maleficent Free Fall,FAMILY,37.0,Free,0.0,Everyone,Puzzle,2018-07-11,4.2
"FIFA - Tournaments, Soccer News & Live Scores",SPORTS,6.0,Free,0.0,Everyone,Sports,2018-08-03,4.4
Channel U,FAMILY,14.0,Free,0.0,Everyone,Entertainment,2018-05-21,4.1
Cloud DX Connected Health,HEALTH_AND_FITNESS,11.0,Free,0.0,Everyone,Health & Fitness,2017-07-19,4.4
Luffs,LIBRARIES_AND_DEMO,3.7,Free,0.0,Everyone,Libraries & Demo,2018-01-16,3.0
nds4droid,GAME,8.8,Free,0.0,Everyone,Arcade,2016-02-12,2.3
VZ Navigator for Tablets,TRAVEL_AND_LOCAL,39.0,Free,0.0,Everyone,Travel & Local,2018-01-22,4.2
Flipped Out! - Powerpuff Girls,FAMILY,22.0,Paid,2.99,Everyone 10+,Action;Action & Adventure,2016-06-30,4.0
CR-V Service Manual,AUTO_AND_VEHICLES,88.0,Free,0.0,Everyone,Auto & Vehicles,2018-02-19,4.1
Spring flowers theme couleurs d t space,ART_AND_DESIGN,2.9,Free,0.0,Everyone,Art & Design,2018-04-18,4.0
Santa's Monster Shootout DX,GAME,33.0,Paid,1.99,Teen,Action,2013-08-15,2.2
Wolfify - Be a Werewolf,FAMILY,26.0,Free,0.0,Everyone,Entertainment,2015-06-11,3.2
Girls' Frontline,GAME,96.0,Free,0.0,Teen,Strategy,2018-05-18,3.0
Across Age DX,FAMILY,48.0,Free,0.0,Teen,Role Playing,2015-01-09,2.2
Toca Life: City,FAMILY,24.0,Paid,3.99,Everyone,Education;Pretend Play,2018-07-06,4.4
CM Security Lite - Antivirus,TOOLS,1.2,Free,0.0,Everyone,Tools,2018-01-04,2.3
Wallpapers HD,PERSONALIZATION,2.1,Free,0.0,Everyone,Personalization,2016-11-28,3.0
"Fabulous: Motivate Me! Meditate, Relax, Sleep",HEALTH_AND_FITNESS,31.0,Free,0.0,Everyone,Health & Fitness,2018-07-16,4.1
Esporte Interativo Plus,SPORTS,20.0,Free,0.0,Everyone,Sports,2018-07-30,4.1
BA Calculator,PRODUCTIVITY,2.4,Free,0.0,Everyone,Productivity,2018-07-22,3.0
Hello Face,MEDICAL,1.5,Free,0.0,Everyone,Medical,2018-07-31,4.4
MLB Ballpark,SPORTS,32.0,Free,0.0,Everyone,Sports,2018-07-16,4.2
AC Remote for Carrier - NOW FREE,TOOLS,26.0,Free,0.0,Everyone,Tools,2018-07-30,4.2
Super Dancer,GAME,27.0,Free,0.0,Everyone,Arcade,2018-07-24,2.3
Bee'ah Employee App,COMMUNICATION,5.4,Free,0.0,Teen,Communication,2017-12-24,5.0
Extreme Racing 2 - Real driving RC cars game!,FAMILY,93.0,Free,0.0,Everyone,Racing;Action & Adventure,2017-08-31,4.1
Safe Wi-Fi,PRODUCTIVITY,9.7,Free,0.0,Everyone,Productivity,2018-08-03,4.4
myNaida CI,MEDICAL,57.0,Free,0.0,Everyone,Medical,2018-07-10,5.0
I am Millionaire - Richest guy in the town,LIFESTYLE,1.4,Paid,2.49,Everyone,Lifestyle,2018-06-22,4.1
FK Crvena Zvezda Izzy,TOOLS,15.0,Free,0.0,Everyone,Tools,2016-11-14,4.4
BT Messenger,COMMUNICATION,0.58,Free,0.0,Everyone,Communication,2015-05-15,2.2
Chess for Kids - Play & Learn,FAMILY,47.0,Free,0.0,Everyone,Puzzle;Brain Games,2018-05-15,4.1
Montessori Preschool,FAMILY,26.0,Free,0.0,Everyone,Education;Education,2018-07-12,4.1
CF Townsville,HEALTH_AND_FITNESS,14.0,Free,0.0,Everyone,Health & Fitness,2018-07-09,4.1
Family Savings CU Mobile,FINANCE,17.0,Free,0.0,Everyone,Finance,2017-09-08,3.0
Moto Rider,GAME,24.0,Free,0.0,Teen,Racing,2018-06-15,4.0
WiFi Monitor Pro - analyzer of Wi-Fi networks,TOOLS,2.4,Paid,2.99,Everyone,Tools,2018-07-05,4.0
Advanced EX for FIAT,TOOLS,0.14,Paid,4.99,Everyone,Tools,2015-03-05,1.6
Weill Cornell Medicine,MEDICAL,19.0,Free,0.0,Everyone,Medical,2018-07-16,5.0
BH Açaí,FOOD_AND_DRINK,4.7,Free,0.0,Everyone,Food & Drink,2018-05-29,3.0
F-Gas Solutions,BUSINESS,1.4,Free,0.0,Everyone,Business,2016-10-07,4.0
Bc Vod,VIDEO_PLAYERS,62.0,Free,0.0,Everyone,Video Players & Editors,2018-04-17,4.2
High Blood Pressure Symptoms,MEDICAL,2.3,Free,0.0,Everyone,Medical,2015-01-18,3.0
SnakeBite911 ER,MEDICAL,42.0,Free,0.0,Everyone,Medical,2017-10-09,4.1
Bu Hangi Film ?,FAMILY,25.0,Free,0.0,Everyone,Puzzle,2017-08-31,3.0
Cheat Codes for GTA V,FAMILY,3.6,Free,0.0,Mature 17+,Entertainment,2017-09-03,4.0
Angry Birds Classic,GAME,97.0,Free,0.0,Everyone,Arcade,2018-05-24,4.1
i am rich,BUSINESS,2.9,Free,0.0,Everyone,Business,2018-06-09,4.0
FK Teplice,SPORTS,26.0,Free,0.0,Everyone,Sports,2018-03-01,4.1
Universal AC Remote Control,TOOLS,5.2,Free,0.0,Everyone,Tools,2018-07-28,3.0
My CU - Caucasus University,PRODUCTIVITY,7.3,Free,0.0,Everyone,Productivity,2017-11-22,4.1
T-Mobile DIGITS,COMMUNICATION,33.0,Free,0.0,Everyone,Communication,2018-02-15,4.4
Verdad o Reto,SOCIAL,5.1,Free,0.0,Teen,Social,2018-05-10,4.1
BN Pro LcdD Legacy Text,LIBRARIES_AND_DEMO,0.4,Free,0.0,Everyone,Libraries & Demo,2017-02-05,1.6
ACE Elite,FINANCE,45.0,Free,0.0,Everyone,Finance,2018-05-09,4.4
Citi Mobile®,FINANCE,46.0,Free,0.0,Everyone,Finance,2018-07-31,4.4
Mind Games Pro,FAMILY,18.0,Paid,2.99,Everyone,Puzzle;Brain Games,2018-07-18,2.3
Hausa Radio,NEWS_AND_MAGAZINES,4.2,Free,0.0,Everyone,News & Magazines,2018-07-31,4.1
BP Scanner Prank,FAMILY,7.0,Free,0.0,Everyone,Entertainment,2016-09-20,3.0
Dialysis of Drugs,MEDICAL,1.5,Free,0.0,Everyone,Medical,2018-06-15,4.0
Teenage Chat & Dating,DATING,14.0,Free,0.0,Mature 17+,Dating,2018-07-09,4.1
"Goal Meter: Goal Tracker, Habit Changer,To-Do List",PRODUCTIVITY,20.0,Free,0.0,Everyone,Productivity,2018-02-06,4.4
BG Monitor Diabetes Pro,MEDICAL,2.8,Paid,5.99,Everyone,Medical,2017-04-23,4.4
Deep Sleep Battery Saver Pro,TOOLS,2.9,Paid,3.28,Everyone,Tools,2017-08-15,4.1
Moment,SOCIAL,37.0,Free,0.0,Teen,Social,2018-08-01,4.4
Where to travel - ticket. hotel. train ticket. car ticket. travel. tickets,TRAVEL_AND_LOCAL,62.0,Free,0.0,Everyone,Travel & Local,2018-07-27,4.4
EG Retail,BUSINESS,16.0,Free,0.0,Everyone,Business,2018-07-05,4.1
Walmart MoneyCard,FINANCE,10.0,Free,0.0,Everyone,Finance,2018-06-01,4.1
R. Lee Ermey's Official Sound,FAMILY,2.7,Free,0.0,Mature 17+,Entertainment,2012-09-19,2.1
Pureness Pacify (Android P) - Theme for Xperia™,PERSONALIZATION,3.6,Paid,1.49,Everyone,Personalization,2018-07-23,6.0
LEADS FA,FINANCE,14.0,Free,0.0,Everyone,Finance,2017-10-17,4.1
Ultimate F1 Racing Championship,AUTO_AND_VEHICLES,57.0,Free,0.0,Everyone,Auto & Vehicles,2018-07-26,4.1
Tickets SDA 2019 + Exam RF,AUTO_AND_VEHICLES,17.0,Free,0.0,Everyone,Auto & Vehicles,2018-07-27,4.0
Yes day,GAME,94.0,Free,0.0,Everyone,Casual,2018-06-28,3.0
CAM5678 Video Chat,DATING,39.0,Free,0.0,Mature 17+,Dating,2018-07-13,3.0
[adult swim],FAMILY,21.0,Free,0.0,Mature 17+,Entertainment,2018-05-29,5.0
Аim Training for CS,GAME,12.0,Free,0.0,Everyone,Action,2014-10-25,2.3
Nike,SHOPPING,40.0,Free,0.0,Everyone,Shopping,2018-08-01,4.4
FK Utenis Utena,SPORTS,26.0,Free,0.0,Everyone,Sports,2018-02-21,4.1
Weapons simulator AK-47,FAMILY,26.0,Free,0.0,Everyone,Simulation,2017-05-15,4.1
Water Surfer Floating BMX Bicycle Rider Racing,FAMILY,38.0,Free,0.0,Everyone,Simulation,2017-07-03,2.3
BJ Toys,SHOPPING,8.0,Free,0.0,Everyone,Shopping,2018-04-11,3.0
CI 174 Gray Icon Pack,PERSONALIZATION,46.0,Paid,0.99,Everyone,Personalization,2018-05-21,4.1
Tv Br News,FAMILY,0.56,Free,0.0,Everyone,Entertainment,2018-01-10,2.3
Alopec - Online Shipping System,MAPS_AND_NAVIGATION,14.0,Free,0.0,Everyone,Maps & Navigation,2017-11-02,4.1
dv Prompter,VIDEO_PLAYERS,1.3,Free,0.0,Everyone,Video Players & Editors,2017-03-14,4.2
Lamp detector,LIBRARIES_AND_DEMO,1.8,Free,0.0,Everyone,Libraries & Demo,2018-04-23,2.3
Out There Chronicles - Ep. 1,FAMILY,44.0,Paid,2.99,Everyone,Role Playing,2017-11-27,4.2
We Bare Bears Match3 Repairs,FAMILY,98.0,Free,0.0,Everyone,Puzzle,2018-07-25,4.1
Égalité et Réconciliation,NEWS_AND_MAGAZINES,3.8,Paid,2.99,Everyone,News & Magazines,2018-05-26,5.0
Miami crime simulator,GAME,100.0,Free,0.0,Mature 17+,Action,2018-07-09,4.0
Shred! Downhill Mountainbiking,GAME,63.0,Free,0.0,Everyone,Arcade,2017-02-02,2.3
Electric Car Taxi Driver: NY City Cab Taxi Games,FAMILY,54.0,Free,0.0,Everyone,Simulation,2018-05-28,4.0
Best CG views,FAMILY,2.5,Free,0.0,Teen,Entertainment,2015-06-24,3.0
AK-47: Simulator and Shooting,FAMILY,14.0,Free,0.0,Everyone 10+,Simulation,2016-11-11,3.0
Ek-yatri: Travel where you Belong,TRAVEL_AND_LOCAL,29.0,Free,0.0,Everyone,Travel & Local,2018-08-01,4.4
Master for Minecraft(Pocket Edition)-Mod Launcher,TOOLS,26.0,Free,0.0,Everyone,Tools,2018-08-06,3.0
Web Browser ( Fast & Secure Web Explorer),SOCIAL,6.0,Free,0.0,Everyone,Social,2017-11-20,3.0
KudaGo - things to do in NY,EVENTS,4.4,Free,0.0,Everyone,Events,2017-04-27,4.0
Pdf Book Download - Read Pdf Book,BOOKS_AND_REFERENCE,3.5,Free,0.0,Everyone,Books & Reference,2018-05-28,3.0
FO Interim,COMMUNICATION,11.0,Free,0.0,Everyone,Communication,2017-03-14,4.1
Weapon stripping 3D,FAMILY,24.0,Free,0.0,Everyone,Simulation,2018-08-04,4.1
Contacts+,COMMUNICATION,11.0,Free,0.0,Everyone,Communication,2018-07-31,3.0
Police Car Driving Sim,FAMILY,51.0,Free,0.0,Everyone,Simulation,2018-04-10,2.3
F05WatchFace for Android Wear,PRODUCTIVITY,5.9,Paid,0.99,Everyone,Productivity,2017-12-24,4.3
AJ렌터카 법인 카셰어링,MAPS_AND_NAVIGATION,27.0,Free,0.0,Everyone,Maps & Navigation,2018-07-30,4.3
British Columbia Tourist Places (Guide),TRAVEL_AND_LOCAL,3.0,Free,0.0,Everyone,Travel & Local,2017-11-08,4.1
Bluetooth Pair,TOOLS,2.7,Free,0.0,Everyone,Tools,2018-08-04,4.1
Texas HoldEm Poker Deluxe,GAME,26.0,Free,0.0,Teen,Casino,2018-05-30,3.0
BG Editor,PHOTOGRAPHY,8.4,Free,0.0,Everyone,Photography,2018-07-23,4.1
"MailChimp - Email, Marketing Automation",BUSINESS,12.0,Free,0.0,Everyone,Business,2018-07-25,5.0
X-WOLF,GAME,27.0,Free,0.0,Everyone 10+,Adventure,2018-02-02,4.1
AntennaPict β,COMMUNICATION,2.2,Free,0.0,Everyone,Communication,2016-11-07,2.3
English to Urdu Dictionary,BOOKS_AND_REFERENCE,19.0,Free,0.0,Everyone,Books & Reference,2017-11-23,3.0
Learn Basic C - For Beginners,FAMILY,0.75,Free,0.0,Everyone,Education,2016-01-20,3.0
CN Summer Challenge,FAMILY,49.0,Free,0.0,Everyone,Entertainment;Brain Games,2018-05-24,4.4
PCOS Guide - Fight PCOS naturally,MEDICAL,5.1,Free,0.0,Everyone,Medical,2018-08-04,5.0
FarmersOnly Dating,DATING,1.4,Free,0.0,Mature 17+,Dating,2016-02-25,4.0
DNS Changer - BEST (Gprs/Edge/3G/H/H+/4G),TOOLS,1.9,Free,0.0,Everyone,Tools,2017-09-30,4.0
DG Fitness,HEALTH_AND_FITNESS,14.0,Free,0.0,Everyone,Health & Fitness,2018-03-23,4.1
CF PD,FINANCE,2.7,Free,0.0,Everyone,Finance,2018-03-28,4.1
Doomsday Preppers™,FAMILY,52.0,Free,0.0,Everyone,Strategy,2017-01-17,3.0
ClanHQ,COMMUNICATION,37.0,Free,0.0,Everyone,Communication,2018-07-25,4.4
Lettre et demande d'emploi,FAMILY,9.9,Free,0.0,Everyone,Education,2018-01-02,4.0
Ez Screen Recorder (no ad),VIDEO_PLAYERS,14.0,Free,0.0,Everyone,Video Players & Editors,2018-06-03,5.0
AppFinder by AppTap,TOOLS,4.9,Free,0.0,Everyone,Tools,2017-10-03,5.0
An Elite Warrior Ex,GAME,93.0,Paid,0.99,Everyone,Adventure,2016-11-21,3.0
Mat|r viewer,PRODUCTIVITY,28.0,Free,0.0,Everyone,Productivity,2018-07-27,5.0
EC SPORTS,SPORTS,6.3,Free,0.0,Everyone,Sports,2015-05-26,2.3
Chictopia,LIFESTYLE,4.6,Free,0.0,Everyone,Lifestyle,2014-04-30,2.2
ec-Work,PRODUCTIVITY,26.0,Free,0.0,Everyone,Productivity,2018-07-09,5.0
Resume / CV,BUSINESS,5.0,Free,0.0,Everyone,Business,2015-12-28,2.3
"CM Flashlight (Compass, SOS)",TOOLS,1.8,Free,0.0,Everyone,Tools,2018-05-25,2.3
