App,Category,Rating,Reviews,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
INFAMY RO,FAMILY,4.1,2167,3.7,Free,0.0,Everyone,Role Playing,2017-12-14,4.3
HD Themes Toyota Cruiser 50,PERSONALIZATION,4.33,1,11.0,Free,0.0,Teen,Personalization,2016-10-02,2.3
US DV Lottery 2019,TRAVEL_AND_LOCAL,4.6,14,4.0,Free,0.0,Everyone,Travel & Local,2018-04-12,4.0
Board Game Stats: Play tracking for tabletop games,LIFESTYLE,4.6,275,3.9,Paid,2.99,Everyone,Lifestyle,2018-07-17,4.1
DYPSOET,FAMILY,5.0,8,7.4,Free,0.0,Everyone,Education,2018-08-07,4.1
AR Remote Car,FAMILY,3.2,1354,30.0,Free,0.0,Everyone,Simulation,2017-08-12,4.0
CW Nuclear,BOOKS_AND_REFERENCE,3.3,15,12.0,Free,0.0,Everyone,Books & Reference,2017-11-17,4.0
EU Flags Live Wallpaper,PERSONALIZATION,4.3,444,12.0,Paid,0.99,Everyone,Personalization,2013-11-18,2.1
DSLR Blur Camera Auto Focus,TOOLS,3.3,75,4.7,Free,0.0,Everyone,Tools,2018-06-07,3.0
SH Script Runner,PRODUCTIVITY,3.9,334,3.7,Free,0.0,Everyone,Productivity,2018-01-02,4.1
Headspace: Meditation & Mindfulness,HEALTH_AND_FITNESS,4.6,77563,39.0,Free,0.0,Everyone,Health & Fitness,2018-07-23,4.2
A.J. Styles HD Wallpapers 2018,PHOTOGRAPHY,4.16,1,7.6,Free,0.0,Everyone,Photography,2018-07-26,4.1
PIO bv Transport App,BUSINESS,4.1,0,73.0,Free,0.0,Everyone,Business,2018-03-22,4.1
Shooting King,GAME,4.4,257724,69.0,Free,0.0,Everyone 10+,Sports,2018-05-25,3.0
BN Pro Solid Battery-White,LIBRARIES_AND_DEMO,3.6,7,0.19,Free,0.0,Everyone,Libraries & Demo,2017-02-05,1.6
Nedir Bu ?,GAME,4.24,0,33.0,Free,0.0,Everyone,Trivia,2018-03-18,3.0
Talking Tom Bubble Shooter,FAMILY,4.4,687136,54.0,Free,0.0,Everyone,Casual,2018-05-25,4.1
bp e-store,BOOKS_AND_REFERENCE,4.4,52,2.2,Free,0.0,Everyone,Books & Reference,2016-01-15,4.0
Huntington Mobile,FINANCE,4.2,11264,24.0,Free,0.0,Everyone,Finance,2018-06-26,4.2
BU HANGİ ŞARKI ? - 2018,GAME,4.24,4,28.0,Free,0.0,Everyone,Trivia,2018-06-02,3.0
Tour BD (Bahir Dar Map),MAPS_AND_NAVIGATION,4.9,49,3.9,Free,0.0,Everyone,Maps & Navigation,2017-10-16,4.2
Bird - Enjoy The Ride,TRAVEL_AND_LOCAL,4.3,2649,25.0,Free,0.0,Everyone,Travel & Local,2018-08-03,4.4
KBA-EZ Health Guide,MEDICAL,5.0,4,25.0,Free,0.0,Everyone,Medical,2018-08-02,3.0
N Launcher: Nougat Theme,PERSONALIZATION,4.2,128,7.7,Free,0.0,Everyone,Personalization,2017-06-13,4.1
Job Korea - Career Jobs,BUSINESS,4.3,10600,6.5,Free,0.0,Everyone,Business,2018-08-01,4.0
GO CP Evolution Calculator,FAMILY,4.18,5,2.4,Free,0.0,Everyone,Entertainment,2017-01-29,3.0
Warfarin Dose Calculator,MEDICAL,4.17,0,6.9,Free,0.0,Everyone,Medical,2018-07-15,4.1
NEMA ei,BUSINESS,5.0,4,12.0,Free,0.0,Everyone,Business,2017-11-06,4.4
GO Weather EX Theme White,WEATHER,4.2,8723,4.6,Free,0.0,Everyone,Weather,2014-08-27,2.2
Girly Lock Screen Wallpaper with Quotes,ENTERTAINMENT,4.2,32458,18.0,Free,0.0,Everyone,Entertainment,2018-06-19,4.1
Ex Service Taxis,BUSINESS,3.5,15,8.0,Free,0.0,Everyone,Business,2015-10-21,2.3
The Rules of Golf,SPORTS,4.3,926,9.3,Free,0.0,Everyone,Sports,2018-01-17,4.1
Santa Fe Sentry,HOUSE_AND_HOME,4.14,0,5.3,Free,0.0,Everyone,House & Home,2017-08-07,4.1
DV KING 4K,PHOTOGRAPHY,2.3,3,8.5,Free,0.0,Everyone,Photography,2018-07-17,4.0
Blood Pressure Diary,FAMILY,4.6,47,3.3,Free,0.0,Everyone,Simulation,2018-08-01,3.0
Technology CM Locker Theme,PERSONALIZATION,4.4,10093,5.5,Free,0.0,Everyone,Personalization,2016-02-26,4.0
Bird Sounds & Bird Ringtones for Free 2018,LIBRARIES_AND_DEMO,4.6,130,12.0,Free,0.0,Everyone,Libraries & Demo,2018-02-23,3.0
CV Templates 2018,FAMILY,4.0,13,26.0,Free,0.0,Everyone,Education,2017-10-09,3.0
Find Dining Restaurant Finder,TRAVEL_AND_LOCAL,4.1,427,26.0,Free,0.0,Everyone,Travel & Local,2016-03-21,4.1
EB-Banking (ersetzt),FINANCE,4.12,24,70.0,Free,0.0,Everyone,Finance,2018-04-18,4.1
FN Web Radio,COMMUNICATION,4.12,0,1.6,Free,0.0,Everyone,Communication,2018-05-18,2.3
BA Accesible,HEALTH_AND_FITNESS,4.24,31,4.7,Free,0.0,Everyone,Health & Fitness,2016-07-19,4.1
realcommercial.com.au,BUSINESS,4.4,128,6.7,Free,0.0,Everyone,Business,2018-06-26,5.0
DJ Music Pad,FAMILY,3.6,35121,5.1,Free,0.0,Everyone,Entertainment,2018-05-22,4.0
Powershop AU,TOOLS,4.0,498,11.0,Free,0.0,Everyone,Tools,2018-07-12,3.0
EU Flag Live Wallpaper,PERSONALIZATION,4.33,19,2.3,Free,0.0,Everyone,Personalization,2016-06-09,2.3
Empire Z: Endless War,FAMILY,4.2,367951,76.0,Free,0.0,Teen,Strategy,2018-07-16,3.0
Real estate court auction information site - Hyundai court auction,HOUSE_AND_HOME,4.14,10,4.2,Free,0.0,Everyone,House & Home,2018-08-02,4.3
Adobe Fill & Sign: Easy PDF Form Filler,PRODUCTIVITY,4.3,11402,5.3,Free,0.0,Everyone,Productivity,2017-11-07,5.0
FE Other Disciplines Engineering Exam Prep,FAMILY,4.18,0,21.0,Free,0.0,Everyone,Education,2018-07-27,5.0
CB Mobile,BUSINESS,4.1,3,2.6,Free,0.0,Everyone,Business,2018-04-26,4.0
DF-View,BUSINESS,4.1,0,15.0,Free,0.0,Everyone,Business,2016-01-04,4.0
Free Foreclosure Real Estate Search by USHUD.com,HOUSE_AND_HOME,3.4,287,27.0,Free,0.0,Everyone,House & Home,2018-05-29,4.4
AT&T Call Protect,COMMUNICATION,4.2,6454,15.0,Free,0.0,Everyone,Communication,2018-05-03,5.0
Yaoi Novels - Shounen ai Book&fiction,FAMILY,3.2,304,4.7,Free,0.0,Teen,Entertainment,2018-02-14,3.0
Real AI,FAMILY,3.8,949,1.2,Free,0.0,Everyone,Entertainment,2018-07-22,4.0
Bg Radios - Bulgarian radio stations online,FAMILY,4.18,8,13.0,Free,0.0,Everyone,Entertainment,2018-07-13,4.1
211:CK Lite,GAME,4.3,3,39.0,Free,0.0,Mature 17+,Action,2017-09-22,4.1
RPG ブレイジング ソウルズ アクセレイト,FAMILY,3.4,159,3.1,Paid,10.99,Teen,Role Playing,2018-04-26,2.3
Pet Lovers Dating,DATING,3.97,0,14.0,Free,0.0,Mature 17+,Dating,2018-07-09,4.1
Cute Dolphin Keyboard,PERSONALIZATION,4.5,237,6.4,Free,0.0,Everyone,Personalization,2018-07-30,3.0
Best Western e-Concierge Hotel,TRAVEL_AND_LOCAL,4.0,41,23.0,Free,0.0,Everyone,Travel & Local,2018-06-04,5.0
DF Squid,GAME,4.24,1,14.0,Free,0.0,Everyone,Board,2013-12-12,2.3
K-Chiing VPN (Free),TOOLS,3.7,43,10.0,Free,0.0,Mature 17+,Tools,2018-07-24,4.1
BD Provider App,HEALTH_AND_FITNESS,1.4,45,13.0,Free,0.0,Everyone,Health & Fitness,2016-09-12,4.1
University of Alabama,FAMILY,4.5,302,3.0,Free,0.0,Everyone,Education,2017-11-30,4.1
Ice Cream Jump,FAMILY,4.2,141363,8.7,Free,0.0,Everyone,Casual;Action & Adventure,2018-01-21,2.3
Lite for Facebook Messenger,COMMUNICATION,4.3,76498,4.3,Free,0.0,Teen,Communication,2018-06-20,3.8298220146427666
WebComics,COMICS,4.8,33783,6.4,Free,0.0,Teen,Comics,2018-07-28,4.1
Voice Tables - no internet,PARENTING,4.3,970,71.0,Free,0.0,Everyone,Parenting,2018-05-28,3.0
Step By Step Eyes Makeup Tutorial,BEAUTY,4.4,74,2.9,Free,0.0,Everyone,Beauty,2018-04-05,3.0
Ad Removal: thereisonlywe,PRODUCTIVITY,3.4,16,0.29,Paid,6.49,Everyone,Productivity,2014-05-03,2.2
EI Calculator,TOOLS,4.0,8,1.5,Free,0.0,Everyone,Tools,2016-05-23,1.6
Educational Games for Kids,FAMILY,4.5,7050,24.0,Free,0.0,Everyone,Educational;Education,2018-05-27,4.0
Pink Water Sakura Keyboard Theme,LIBRARIES_AND_DEMO,4.3,1465,7.0,Free,0.0,Everyone,Libraries & Demo,2018-07-09,3.0
Offline: English to Tagalog Dictionary,BOOKS_AND_REFERENCE,4.7,967,6.7,Free,0.0,Everyone,Books & Reference,2018-08-04,3.0
Rainbow Camera,BEAUTY,3.7,3871,23.0,Free,0.0,Everyone,Beauty,2018-07-30,4.0
Ek Bander Ne Kholi Dukan,FAMILY,5.0,10,3.0,Free,0.0,Everyone,Entertainment,2017-06-26,4.0
CL REPL,TOOLS,5.0,47,17.0,Free,0.0,Everyone,Tools,2018-04-10,4.1
Curio Quest,FAMILY,4.3,59152,50.0,Free,0.0,Everyone 10+,Role Playing,2018-03-29,3.0
CF Themis,HEALTH_AND_FITNESS,4.24,0,8.5,Free,0.0,Everyone,Health & Fitness,2018-07-12,4.1
FILL EC,BUSINESS,4.1,13,3.8,Free,0.0,Everyone,Business,2018-04-23,3.0
U.S. Bank,FINANCE,4.1,70782,50.0,Free,0.0,Everyone,Finance,2018-07-25,3.0
FD Interest Calculator,FINANCE,4.2,17,4.7,Free,0.0,Everyone,Finance,2015-01-18,3.0
Download Manager,TOOLS,3.8,79132,2.2,Free,0.0,Everyone,Tools,2018-01-03,2.3
CZ-38 (vz 38) pistol explained,BOOKS_AND_REFERENCE,4.34,0,13.0,Paid,5.99,Everyone,Books & Reference,2017-08-10,1.6
Easy Cv maker 2018,BOOKS_AND_REFERENCE,3.9,88,5.3,Free,0.0,Everyone,Books & Reference,2018-03-31,4.0
Door Lock Screen,PERSONALIZATION,4.3,5413,3.9,Free,0.0,Everyone,Personalization,2018-07-28,4.0
BD Field Force,PRODUCTIVITY,4.2,41,15.0,Free,0.0,Everyone,Productivity,2018-08-01,4.3
"Join R, Community Engagement",SOCIAL,4.7,144,12.0,Free,0.0,Teen,Social,2017-01-31,3.0
Onefootball - Soccer Scores,SPORTS,4.7,911995,20.0,Free,0.0,Everyone,Sports,2018-08-01,4.4
ES File Explorer,TOOLS,4.1,278,2.8,Free,0.0,Everyone,Tools,2018-07-02,4.0
Samsung Video Library,VIDEO_PLAYERS,4.4,25922,6.1,Free,0.0,Everyone,Video Players & Editors,2018-05-09,7.0
Chicken Invaders 3,GAME,4.2,52390,20.0,Free,0.0,Everyone,Arcade,2018-05-04,2.3
Chat Click - Dating Search,DATING,3.97,4,3.8,Free,0.0,Mature 17+,Dating,2018-07-11,3.0
Video Player All Format for Android,VIDEO_PLAYERS,4.6,3930,3.3,Free,0.0,Everyone,Video Players & Editors,2018-07-26,3.0
CB Edits PNG & CB Backgrounds,PHOTOGRAPHY,4.2,17,3.4,Free,0.0,Everyone,Photography,2018-07-20,4.1
BU Beauty Rooms,BEAUTY,4.28,1,6.0,Free,0.0,Everyone,Beauty,2017-02-17,4.4
Puzzle Alarm Clock ⏰,TOOLS,4.3,32111,5.3,Free,0.0,Everyone,Tools,2018-08-03,4.4
Score! Hero,GAME,4.6,5419676,96.0,Free,0.0,Everyone,Sports,2018-06-13,4.4
Hypocam,PHOTOGRAPHY,4.5,12572,8.5,Free,0.0,Everyone,Photography,2018-03-14,4.0
Download Manager - File & Video,TOOLS,3.9,8780,5.0,Free,0.0,Everyone,Tools,2018-06-13,4.2
Mirk V Launcher Theme,PERSONALIZATION,4.5,292,7.9,Free,0.0,Everyone,Personalization,2017-03-15,2.3
edp re:dy smarthome,TOOLS,3.4,30,22.0,Free,0.0,Everyone,Tools,2017-06-07,4.1
easyFocus,PHOTOGRAPHY,3.7,3396,0.26,Free,0.0,Everyone,Photography,2012-11-28,2.2
ZenUI Safeguard,LIFESTYLE,4.5,100,7.1,Free,0.0,Everyone,Lifestyle,2018-05-09,1.0
Navy Federal Credit Union,FINANCE,4.4,43313,40.0,Free,0.0,Everyone,Finance,2018-07-09,4.1
Fists For Fighting (Fx3),SPORTS,3.9,138739,44.0,Free,0.0,Teen,Sports,2018-07-07,4.1
CF Riga,HEALTH_AND_FITNESS,4.24,12,11.0,Free,0.0,Everyone,Health & Fitness,2018-07-09,4.1
DX Alert,TOOLS,4.1,27,2.5,Free,0.0,Everyone,Tools,2016-04-28,3.2
DV Youth,LIFESTYLE,5.0,5,15.0,Free,0.0,Everyone,Lifestyle,2016-04-25,3.0
Heart Surgery Doctor - ER Emergency Game,FAMILY,3.9,2510,48.0,Free,0.0,Everyone 10+,Educational,2018-07-19,4.1
BF Abstract 3d Pictures,FAMILY,4.2,72,2.5,Free,0.0,Teen,Entertainment,2015-06-18,3.0
Zocdoc: Find Doctors & Book Appointments,MEDICAL,4.5,6099,38.0,Free,0.0,Everyone,Medical,2018-07-31,4.3
Video Editor,VIDEO_PLAYERS,4.1,159622,23.0,Free,0.0,Everyone,Video Players & Editors;Creativity,2018-07-17,4.3
Ready4 SAT (Prep4 SAT),EDUCATION,4.6,13612,48.0,Free,0.0,Everyone,Education,2018-05-10,4.4
SimCity BuildIt,FAMILY,4.5,4218587,100.0,Free,0.0,Everyone 10+,Simulation,2018-06-19,4.0
Cake Shop - Kids Cooking,FAMILY,4.3,30668,33.0,Free,0.0,Everyone,Casual;Pretend Play,2018-07-16,3.0
Bowers & Wilkins DB Subwoofers,TOOLS,3.9,21,11.0,Free,0.0,Everyone,Tools,2018-01-19,5.0
G Cloud Apps Backup Key * root,TOOLS,4.5,1034,0.19,Paid,4.99,Everyone,Tools,2013-09-08,2.2
Skype Lite - Free Video Call & Chat,COMMUNICATION,4.2,33053,22.0,Free,0.0,Everyone,Communication,2018-07-31,3.0
R Bank,FINANCE,4.3,90,13.0,Free,0.0,Everyone,Finance,2018-05-30,5.0
FNH Payment Info,COMMUNICATION,4.12,0,2.1,Free,0.0,Everyone,Communication,2018-03-17,3.0
News Dz,SOCIAL,4.25,3,9.9,Free,0.0,Everyone,Social,2017-07-19,4.0
BS Chopper,GAME,4.24,0,41.0,Free,0.0,Everyone,Racing,2017-10-05,4.1
EI Mobile,FINANCE,3.8,4231,82.0,Free,0.0,Everyone,Finance,2018-07-19,4.2
Mobitee GPS Golf Free,SPORTS,4.2,1904,9.9,Free,0.0,Everyone,Sports,2018-06-11,2.3
Hollywood U: Rising Stars,FAMILY,4.2,233588,74.0,Free,0.0,Teen,Simulation,2017-04-21,3.0
WSVN • South Florida's Source for Weather,WEATHER,4.24,7,28.0,Free,0.0,Everyone,Weather,2018-06-21,4.4
AK Lodi Films,VIDEO_PLAYERS,4.9,23,2.1,Free,0.0,Everyone,Video Players & Editors,2015-08-11,4.0
Game of Thrones: Conquest™,GAME,4.0,90218,97.0,Free,0.0,Teen,Strategy,2018-08-03,6.0
Motocross Motorbike Simulator Offroad,GAME,3.6,51366,16.0,Free,0.0,Everyone,Racing,2017-06-14,2.3
pretty Easy privacy p≡p,COMMUNICATION,3.7,21,20.0,Paid,0.99,Everyone,Communication,2018-07-30,5.0
I am Rich Person,LIFESTYLE,4.2,134,1.8,Paid,37.99,Everyone,Lifestyle,2017-07-18,3.0
League of Gamers - Be an E-Sports Legend!,SPORTS,4.5,68072,40.0,Free,0.0,Everyone,Sports,2018-07-26,4.1
IV Calc CP Calculator Toolkit,TOOLS,4.2,242,3.2,Free,0.0,Everyone,Tools,2016-10-06,4.2
System Update Free,TOOLS,4.3,3068,6.0,Free,0.0,Everyone,Tools,2018-07-20,4.0
AP Stamps and Registration,BOOKS_AND_REFERENCE,3.4,82,2.7,Free,0.0,Everyone,Books & Reference,2018-03-27,3.0
ixigo Cabs-Compare & Book Taxi,MAPS_AND_NAVIGATION,4.2,11838,9.2,Free,0.0,Everyone,Maps & Navigation,2018-04-09,3.0
Coupons for Dairy Queen,FOOD_AND_DRINK,4.6,42,3.9,Free,0.0,Teen,Food & Drink,2018-07-18,5.0
GATE CS Engineering 2019 Exam Prep App,FAMILY,4.2,162,6.2,Free,0.0,Everyone,Education,2018-02-15,4.1
Bihar Land Records - RoR and EB Quick Pay,TOOLS,4.0,8,2.2,Free,0.0,Everyone,Tools,2018-08-07,5.0
Fantastic Chefs: Match 'n Cook,FAMILY,4.7,8600,91.0,Free,0.0,Everyone,Puzzle,2018-07-27,3.0
My EF Center,FAMILY,2.8,89,35.0,Free,0.0,Everyone,Education,2018-07-23,4.4
AX Selfie,LIFESTYLE,4.6,10,3.4,Free,0.0,Everyone,Lifestyle,2015-08-31,4.0
CK Shop,TOOLS,4.04,13,8.1,Free,0.0,Everyone,Tools,2018-05-09,5.0
Draw Color by Number - Sandbox Pixel Art,FAMILY,4.7,34279,24.0,Free,0.0,Everyone,Casual;Creativity,2018-08-02,4.4
My EU,FAMILY,3.8,4,13.0,Free,0.0,Everyone,Education,2017-05-15,4.1
Super Flashlight + LED,TOOLS,4.3,54207,4.4,Free,0.0,Everyone,Tools,2017-07-11,3.0
C I Patel School,FAMILY,4.1,101,5.1,Free,0.0,Everyone,Education,2017-03-10,4.0
Australia Newspapers - AU News Apps,NEWS_AND_MAGAZINES,4.7,48,4.1,Free,0.0,Everyone,News & Magazines,2018-07-08,3.0
EGW Writings,BOOKS_AND_REFERENCE,4.7,24278,3.1,Free,0.0,Everyone,Books & Reference,2017-12-27,2.2
EW Neuron Scan,TOOLS,4.04,1,6.5,Free,0.0,Everyone,Tools,2018-01-31,5.0
AP European History: Practice Tests and Flashcards,FAMILY,4.7,7,5.4,Free,0.0,Everyone,Education,2018-07-03,4.1
Vivid Seats – Event Tickets,EVENTS,4.6,8232,53.0,Free,0.0,Everyone,Events,2018-07-31,5.0
Cambridge English FC,FAMILY,4.4,761,11.0,Free,0.0,Everyone,Education,2016-10-06,4.0
Go Go Coupons - Free Coupon and Discount,SHOPPING,3.0,4,1.2,Free,0.0,Everyone,Shopping,2018-07-01,4.0
"Keyboard - wallpapers , photos",PERSONALIZATION,4.4,55525,22.0,Free,0.0,Everyone,Personalization,2018-02-26,4.0
Ah Ha Block,FAMILY,4.18,2,16.0,Free,0.0,Everyone,Casual,2017-07-09,4.0
Cъновник BG,BOOKS_AND_REFERENCE,4.34,13,4.1,Free,0.0,Everyone,Books & Reference,2017-01-21,4.0
"ezETC (ETC balance inquiry, meter trial, real-time traffic)",AUTO_AND_VEHICLES,4.3,38846,8.6,Free,0.0,Everyone,Auto & Vehicles,2018-07-28,4.1
Y! Mobile menu,BUSINESS,4.1,9,1.2,Free,0.0,Everyone,Business,2018-04-09,6.0
Bo's Matching Game,FAMILY,4.18,3,19.0,Paid,0.99,Everyone,Education;Brain Games,2017-12-28,3.0
Glam - Premium Dating App,DATING,4.3,23170,9.0,Free,0.0,Mature 17+,Dating,2018-07-25,4.1
FP Разбитый дисплей,FAMILY,4.5,922,0.54,Free,0.0,Everyone,Entertainment,2014-09-20,1.6
SAT Test,EDUCATION,4.1,2363,6.6,Free,0.0,Everyone,Education,2016-11-17,4.0
Anti Adware,TOOLS,3.9,18751,3.6,Free,0.0,Everyone,Tools,2018-06-19,4.1
My Calendar - Period Tracker,MEDICAL,4.7,156410,14.0,Free,0.0,Everyone,Medical,2018-08-03,4.1
Offroad Pickup Truck S,FAMILY,4.2,5178,20.0,Free,0.0,Everyone,Simulation,2017-10-10,2.3
Mental Hospital V,GAME,4.2,2460,25.0,Paid,0.99,Mature 17+,Action,2016-11-19,4.2
Classic Calculator,TOOLS,4.0,85659,27.0,Free,0.0,Everyone,Tools,2018-02-25,3.0
HTC Social Plugin - Facebook,SOCIAL,3.6,13223,2.8,Free,0.0,Mature 17+,Social,2016-06-08,4.4
Samsung Health,HEALTH_AND_FITNESS,4.3,480208,70.0,Free,0.0,Everyone,Health & Fitness,2018-07-31,5.0
Bk Bee Sales Manager,BUSINESS,4.1,0,2.1,Paid,0.99,Everyone,Business,2017-12-16,4.1
Sad Poetry Photo Frames 2018,ART_AND_DESIGN,4.5,176,10.0,Free,0.0,Everyone,Art & Design,2018-04-02,3.0
iSmart DV,VIDEO_PLAYERS,3.6,5692,31.0,Free,0.0,Everyone,Video Players & Editors,2018-07-27,4.1
BW COMPANY FINDER,BUSINESS,4.6,48,7.4,Free,0.0,Everyone,Business,2017-08-21,4.0
ao,FAMILY,3.5,14145,5.9,Free,0.0,Everyone,Strategy,2016-06-08,4.0
Ace Screen Recorder w facecam,TOOLS,4.2,2447,2.5,Free,0.0,Everyone,Tools,2017-12-26,5.0
Ah! Monster,FAMILY,4.1,1998,9.8,Free,0.0,Everyone,Casual,2017-06-21,4.0
NBC Sports Gold,SPORTS,2.9,3017,24.0,Free,0.0,Everyone,Sports,2018-07-02,4.1
Brick Breaker BR,GAME,5.0,7,19.0,Free,0.0,Everyone,Arcade,2018-07-23,4.1
Ai La Trieu Phu - ALTP Free,EDUCATION,4.36,776,24.0,Free,0.0,Everyone,Education,2018-07-23,4.0
IMDb Movies & TV,ENTERTAINMENT,4.2,501498,12.0,Free,0.0,Teen,Entertainment,2018-07-26,3.8298220146427666
Learn alif ba ta,FAMILY,4.8,23,35.0,Free,0.0,Everyone,Educational;Education,2017-11-28,2.3
FK Fotbal Třinec,SPORTS,4.22,0,27.0,Free,0.0,Everyone,Sports,2018-03-18,4.1
Cameringo Lite. Filters Camera,PHOTOGRAPHY,4.2,140917,5.7,Free,0.0,Everyone,Photography,2018-06-11,4.0
DHV accountancy BV,BUSINESS,4.1,0,10.0,Free,0.0,Everyone,Business,2016-04-21,4.0
Marvel Unlimited,COMICS,3.7,22551,11.0,Free,0.0,Teen,Comics,2018-07-24,4.4
Chest Simulator for Clash Royale,FAMILY,4.4,4756,33.0,Free,0.0,Everyone,Simulation,2018-07-19,4.1
Dio Fa Cose,FAMILY,4.18,35,1.3,Free,0.0,Everyone,Entertainment,2018-03-15,2.3
ATC Unico BS,COMMUNICATION,4.12,10,5.3,Free,0.0,Everyone,Communication,2015-10-16,4.1
URBANO V 02 instruction manual,BOOKS_AND_REFERENCE,4.34,114,7.3,Free,0.0,Everyone,Books & Reference,2015-08-07,5.1
Dp For Whatsapp,SOCIAL,4.3,39,12.0,Free,0.0,Everyone,Social,2017-04-13,3.0
Tri-Ag (WV) FCU,FINANCE,4.12,0,2.9,Free,0.0,Everyone,Finance,2018-07-03,4.1
SA HLA BU,BOOKS_AND_REFERENCE,4.7,119,1.5,Free,0.0,Everyone,Books & Reference,2017-09-21,4.1
Zdravei.BG,SOCIAL,4.25,6,6.1,Free,0.0,Mature 17+,Social,2018-01-08,4.1
AP® Guide,FAMILY,5.0,3,2.1,Free,0.0,Everyone,Education,2017-07-31,3.0
Au Weather Free,WEATHER,4.0,1185,5.0,Free,0.0,Everyone,Weather,2018-06-18,2.3
R Programming Language,FAMILY,3.8,39,2.9,Free,0.0,Everyone,Education,2017-12-21,4.2
CVRIA,BUSINESS,4.7,68,3.5,Free,0.0,Everyone,Business,2017-05-11,4.4
DW Tech Tools,BUSINESS,4.1,1,5.9,Free,0.0,Everyone,Business,2018-07-24,4.1
DN Driver,FAMILY,4.18,0,7.5,Free,0.0,Everyone,Education,2018-06-09,4.1
EZ Quran,BOOKS_AND_REFERENCE,4.6,595,8.5,Free,0.0,Everyone,Books & Reference,2016-06-28,4.1
Portal AR - Step Into Scotland,TRAVEL_AND_LOCAL,3.7,25,43.0,Free,0.0,Everyone,Travel & Local,2018-06-04,7.0
Security & Privacy,PRODUCTIVITY,4.0,212,10.0,Free,0.0,Everyone,Productivity,2018-04-26,4.1
ES Remote,FAMILY,3.3,707,15.0,Free,0.0,Everyone,Entertainment,2014-11-20,2.3
AK-47 Assult Rifle: Gun Shooting Simulator Game,GAME,4.24,1,5.8,Free,0.0,Everyone,Action,2018-05-17,3.0
Eternium,FAMILY,4.8,1506783,89.0,Free,0.0,Teen,Role Playing,2018-07-18,4.0
Tester EP,TOOLS,4.04,9,4.8,Free,0.0,Everyone,Tools,2018-05-15,2.1
AX Window,TOOLS,4.04,0,19.0,Free,0.0,Everyone,Tools,2017-10-10,4.3
GasBuddy: Find Cheap Gas,TRAVEL_AND_LOCAL,4.6,751551,42.0,Free,0.0,Mature 17+,Travel & Local,2018-08-02,4.4
Home Pony 2,FAMILY,4.0,20977,26.0,Free,0.0,Everyone,Simulation,2018-06-18,4.0
CN TV Canal 3 - Cable Netword,FAMILY,4.18,5,16.0,Free,0.0,Everyone,Entertainment,2018-02-10,3.0
Next Launcher 3D Theme Hit-G,PERSONALIZATION,4.2,59,8.1,Paid,1.7,Everyone,Personalization,2015-08-16,2.2
Amazon Shopping,SHOPPING,4.3,909226,42.0,Free,0.0,Teen,Shopping,2018-07-31,4.4
30 Day Ab Challenge,HEALTH_AND_FITNESS,4.5,1886,7.6,Free,0.0,Everyone,Health & Fitness,2016-06-21,4.0
Bill Miller Bar-B-Q Store Ops,BUSINESS,4.1,0,2.5,Free,0.0,Everyone,Business,2018-06-19,4.4
BxPort - Bitcoin Bx (Thailand),FINANCE,5.0,4,4.1,Free,0.0,Everyone,Finance,2018-07-14,4.2
Sonic CD Classic,GAME,4.6,26138,15.0,Free,0.0,Everyone,Action,2018-02-14,4.2
CM AppLock,TOOLS,4.1,843,3.6,Free,0.0,Everyone,Tools,2016-02-25,4.0
ETERNITY WARRIORS 2,GAME,4.6,568391,5.2,Free,0.0,Teen,Action,2014-07-01,2.1
I Am Rich Pro,FAMILY,4.4,201,2.7,Paid,399.99,Everyone,Entertainment,2017-05-30,1.6
eChallan Andhra Pradesh (AP),SOCIAL,3.0,5,2.6,Free,0.0,Teen,Social,2018-02-15,4.1
DEER HUNTER CHALLENGE,GAME,3.7,38767,4.1,Free,0.0,Everyone 10+,Action,2011-04-11,2.0
CR-Red,PERSONALIZATION,4.5,561,41.0,Free,0.0,Everyone,Personalization,2014-12-04,2.3
"Time Planner - Schedule, To-Do List, Time Tracker",PRODUCTIVITY,4.2,2537,8.5,Free,0.0,Everyone,Productivity,2018-01-10,4.0
Mukwonago AH,MEDICAL,4.17,1,29.0,Free,0.0,Everyone,Medical,2017-06-29,3.0
Dr. Panda Hospital,FAMILY,4.4,1091,45.0,Paid,2.99,Everyone,Education;Pretend Play,2013-12-05,1.0
Evasion.bz,SOCIAL,4.1,8,4.4,Free,0.0,Teen,Social,2017-07-14,4.1
Bt Notifier -Smartwatch notice,TOOLS,2.8,632,8.2,Free,0.0,Everyone,Tools,2017-05-23,6.0
MBU DX Cluster,TOOLS,4.0,5,1.6,Free,0.0,Everyone,Tools,2015-06-16,2.3
Step Counter - Pedometer Free & Calorie Counter,HEALTH_AND_FITNESS,4.7,117925,7.0,Free,0.0,Everyone,Health & Fitness,2018-07-24,4.1
FP VoiceBot,FAMILY,4.18,17,0.15,Paid,0.99,Mature 17+,Entertainment,2015-11-25,2.1
Modern Counter Global Strike 3D V2,GAME,4.0,368,48.0,Free,0.0,Everyone 10+,Action,2018-03-28,4.1
Truyện Vui Tý Quậy,COMICS,4.5,144,4.7,Free,0.0,Everyone,Comics,2018-07-19,3.0
weather - weather forecast,WEATHER,4.7,11118,9.7,Free,0.0,Everyone,Weather,2018-04-26,4.0
