App,Category,Rating,Reviews,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
Asana: organize team projects,BUSINESS,4.3,20815,10.0,Free,0.0,Everyone,Business,2018-07-26,5.0
Hashtags For Likes.co,SOCIAL,4.3,420,18.0,Free,0.0,Everyone,Social,2016-12-19,3.0
BJ Bridge Acol Beginner 2018,GAME,3.7,11,4.8,Free,0.0,Everyone,Card,2018-05-21,4.0
Patchcord.ca Inc. App Launcher,BUSINESS,4.1,0,3.7,Free,0.0,Everyone,Business,2016-12-23,4.0
Education First FCU Mobile,FINANCE,2.9,204,29.0,Free,0.0,Everyone,Finance,2018-05-09,5.0
Sandbox Art-Sandbox Color by Number Coloring Pages,FAMILY,4.7,12784,15.0,Free,0.0,Everyone,Entertainment,2018-08-04,4.1
efootwear.eu - online store,SHOPPING,4.5,928,8.6,Free,0.0,Everyone,Shopping,2018-08-02,4.4
FamilySearch Tree,BOOKS_AND_REFERENCE,4.3,17506,17.0,Free,0.0,Everyone,Books & Reference,2018-07-20,4.1
Barcelona Live 2018—Goals & News for Barca FC Fans,SPORTS,4.6,342,38.0,Free,0.0,Everyone,Sports,2018-08-06,4.2
White Noise Lite,HEALTH_AND_FITNESS,4.4,57634,41.0,Free,0.0,Everyone,Health & Fitness,2018-06-25,4.1
Anime et Manga Amino en Français,SOCIAL,4.8,3782,63.0,Free,0.0,Teen,Social,2018-07-13,3.0
Block Buddy,MEDICAL,4.0,15,5.0,Paid,14.99,Everyone,Medical,2018-08-01,4.0
"NewsDog - Latest News, Breaking News, Local News",NEWS_AND_MAGAZINES,4.4,291901,4.3,Free,0.0,Mature 17+,News & Magazines,2018-07-20,4.1
P XPERIA Theme™ | Design For SONY 🎨,PERSONALIZATION,4.4,147,16.0,Free,0.0,Everyone,Personalization,2018-05-28,4.4
Propertyfinder,LIFESTYLE,4.2,1506,11.0,Free,0.0,Everyone,Lifestyle,2018-08-07,4.4
Clash of Kings : The King Of Fighters version,FAMILY,4.2,2233681,97.0,Free,0.0,Teen,Strategy,2018-08-01,2.3
X your Ex - Break Up Treatment,HEALTH_AND_FITNESS,4.0,32,64.0,Free,0.0,Everyone,Health & Fitness,2017-05-20,4.1
WiFi Tether Router,COMMUNICATION,4.2,5599,1.3,Paid,2.9,Everyone,Communication,2018-07-02,1.6
BP Assist,TOOLS,4.04,0,9.4,Free,0.0,Everyone,Tools,2018-07-03,3.0
bX Thailand Simple Market Price and Alert,FINANCE,4.12,8,3.5,Free,0.0,Everyone,Finance,2018-07-29,4.4
Podcast Addict,NEWS_AND_MAGAZINES,4.6,413999,10.0,Free,0.0,Teen,News & Magazines,2018-08-03,4.1
EC QR,PRODUCTIVITY,4.18,0,4.0,Free,0.0,Everyone,Productivity,2018-07-24,4.1
Online Chat Girls Meet,DATING,4.7,18,5.0,Free,0.0,Mature 17+,Dating,2018-07-25,3.0
Nose Surgery ER Simulator Lite,FAMILY,3.1,269,39.0,Free,0.0,Teen,Educational,2017-06-03,4.0
4 x4 Offroad SUV 3D Truck Simulator Driving 2017,FAMILY,4.4,32,37.0,Free,0.0,Everyone,Simulation,2017-12-06,2.3
Signal Info,TOOLS,4.6,424,3.5,Free,0.0,Everyone,Tools,2017-12-19,6.0
Children's cartoons (Mithu-Mina-Raju),COMICS,4.6,279,3.3,Free,0.0,Everyone,Comics,2017-12-18,4.0
Paw Patrol by ShuffleCards,FAMILY,4.3,3484,56.0,Free,0.0,Everyone,Entertainment;Action & Adventure,2017-03-07,4.0
Z Camera,PHOTOGRAPHY,3.8,142,7.7,Free,0.0,Everyone,Photography,2016-04-08,4.0
Self Healing,HEALTH_AND_FITNESS,4.5,14394,9.9,Free,0.0,Everyone,Health & Fitness,2017-07-16,3.0
Temple Run 2,GAME,4.3,8119154,62.0,Free,0.0,Everyone,Action,2018-07-05,4.0
EZ App Installer,TOOLS,4.1,533,1.4,Free,0.0,Everyone,Tools,2017-07-22,4.0
Colorfit - Drawing & Coloring,ART_AND_DESIGN,4.7,20260,25.0,Free,0.0,Everyone,Art & Design;Creativity,2017-10-11,3.0
Learn R Programming Full,BOOKS_AND_REFERENCE,4.34,11,9.2,Free,0.0,Everyone,Books & Reference,2018-01-30,5.0
Nature Sounds,LIFESTYLE,4.8,28588,24.0,Free,0.0,Everyone,Lifestyle,2018-03-01,3.0
Cycling - Bike Tracker,HEALTH_AND_FITNESS,4.5,9116,4.0,Free,0.0,Everyone,Health & Fitness,2018-07-30,4.1
DRAGON QUEST III,FAMILY,4.2,1661,63.0,Paid,9.99,Everyone,Role Playing,2018-03-09,4.0
The Divine Feminine App: the DF App,LIFESTYLE,5.0,8,6.7,Free,0.0,Everyone,Lifestyle,2016-05-16,4.1
Skywatch BL,WEATHER,4.24,15,10.0,Free,0.0,Everyone,Weather,2017-02-20,4.4
BT One Voice anywhere,BUSINESS,4.5,80,16.0,Free,0.0,Everyone,Business,2016-12-23,2.2
dB: Sound Meter Pro,TOOLS,4.3,31,0.22,Free,0.0,Everyone,Tools,2016-12-12,3.0
metroZONE,LIFESTYLE,4.1,47497,34.0,Free,0.0,Everyone,Lifestyle,2018-06-08,5.0
Wrestling Revolution 3D,SPORTS,4.3,989344,51.0,Free,0.0,Teen,Sports,2018-07-23,4.0
The Walking Dead: Road to Survival,GAME,4.2,522466,37.0,Free,0.0,Mature 17+,Role Playing,2018-06-19,3.0
I Am Innocent,GAME,4.4,208501,56.0,Free,0.0,Teen,Adventure,2018-07-23,3.0
Maleficent Free Fall,FAMILY,4.4,450013,37.0,Free,0.0,Everyone,Puzzle,2018-07-11,4.2
"FIFA - Tournaments, Soccer News & Live Scores",SPORTS,4.2,342912,6.0,Free,0.0,Everyone,Sports,2018-08-03,4.4
Channel U,FAMILY,4.6,34,14.0,Free,0.0,Everyone,Entertainment,2018-05-21,4.1
Cloud DX Connected Health,HEALTH_AND_FITNESS,5.0,6,11.0,Free,0.0,Everyone,Health & Fitness,2017-07-19,4.4
Luffs,LIBRARIES_AND_DEMO,4.18,487,3.7,Free,0.0,Everyone,Libraries & Demo,2018-01-16,3.0
nds4droid,GAME,3.4,107778,8.8,Free,0.0,Everyone,Arcade,2016-02-12,2.3
VZ Navigator for Tablets,TRAVEL_AND_LOCAL,3.6,285,39.0,Free,0.0,Everyone,Travel & Local,2018-01-22,4.2
Flipped Out! - Powerpuff Girls,FAMILY,4.4,412,22.0,Paid,2.99,Everyone 10+,Action;Action & Adventure,2016-06-30,4.0
CR-V Service Manual,AUTO_AND_VEHICLES,4.2,12,88.0,Free,0.0,Everyone,Auto & Vehicles,2018-02-19,4.1
Spring flowers theme couleurs d t space,ART_AND_DESIGN,5.0,1,2.9,Free,0.0,Everyone,Art & Design,2018-04-18,4.0
Santa's Monster Shootout DX,GAME,5.0,4,33.0,Paid,1.99,Teen,Action,2013-08-15,2.2
Wolfify - Be a Werewolf,FAMILY,3.8,6760,26.0,Free,0.0,Everyone,Entertainment,2015-06-11,3.2
Girls' Frontline,GAME,4.2,2055,96.0,Free,0.0,Teen,Strategy,2018-05-18,3.0
Across Age DX,FAMILY,3.8,5964,48.0,Free,0.0,Teen,Role Playing,2015-01-09,2.2
Toca Life: City,FAMILY,4.7,31100,24.0,Paid,3.99,Everyone,Education;Pretend Play,2018-07-06,4.4
CM Security Lite - Antivirus,TOOLS,4.6,262076,1.2,Free,0.0,Everyone,Tools,2018-01-04,2.3
Wallpapers HD,PERSONALIZATION,4.6,484981,2.1,Free,0.0,Everyone,Personalization,2016-11-28,3.0
"Fabulous: Motivate Me! Meditate, Relax, Sleep",HEALTH_AND_FITNESS,4.6,205299,31.0,Free,0.0,Everyone,Health & Fitness,2018-07-16,4.1
Esporte Interativo Plus,SPORTS,3.7,27179,20.0,Free,0.0,Everyone,Sports,2018-07-30,4.1
BA Calculator,PRODUCTIVITY,4.1,22,2.4,Free,0.0,Everyone,Productivity,2018-07-22,3.0
Hello Face,MEDICAL,4.17,0,1.5,Free,0.0,Everyone,Medical,2018-07-31,4.4
MLB Ballpark,SPORTS,3.9,5511,32.0,Free,0.0,Everyone,Sports,2018-07-16,4.2
AC Remote for Carrier - NOW FREE,TOOLS,3.7,163,26.0,Free,0.0,Everyone,Tools,2018-07-30,4.2
Super Dancer,GAME,4.1,91667,27.0,Free,0.0,Everyone,Arcade,2018-07-24,2.3
Bee'ah Employee App,COMMUNICATION,4.0,4,5.4,Free,0.0,Teen,Communication,2017-12-24,5.0
Extreme Racing 2 - Real driving RC cars game!,FAMILY,4.3,4207,93.0,Free,0.0,Everyone,Racing;Action & Adventure,2017-08-31,4.1
Safe Wi-Fi,PRODUCTIVITY,2.9,32,9.7,Free,0.0,Everyone,Productivity,2018-08-03,4.4
myNaida CI,MEDICAL,4.6,64,57.0,Free,0.0,Everyone,Medical,2018-07-10,5.0
I am Millionaire - Richest guy in the town,LIFESTYLE,3.6,126,1.4,Paid,2.49,Everyone,Lifestyle,2018-06-22,4.1
FK Crvena Zvezda Izzy,TOOLS,4.8,1456,15.0,Free,0.0,Everyone,Tools,2016-11-14,4.4
BT Messenger,COMMUNICATION,3.9,97,0.58,Free,0.0,Everyone,Communication,2015-05-15,2.2
Chess for Kids - Play & Learn,FAMILY,4.1,3234,47.0,Free,0.0,Everyone,Puzzle;Brain Games,2018-05-15,4.1
Montessori Preschool,FAMILY,3.9,237,26.0,Free,0.0,Everyone,Education;Education,2018-07-12,4.1
CF Townsville,HEALTH_AND_FITNESS,5.0,4,14.0,Free,0.0,Everyone,Health & Fitness,2018-07-09,4.1
Family Savings CU Mobile,FINANCE,4.3,323,17.0,Free,0.0,Everyone,Finance,2017-09-08,3.0
Moto Rider,GAME,4.2,115176,24.0,Free,0.0,Teen,Racing,2018-06-15,4.0
WiFi Monitor Pro - analyzer of Wi-Fi networks,TOOLS,4.6,85,2.4,Paid,2.99,Everyone,Tools,2018-07-05,4.0
Advanced EX for FIAT,TOOLS,3.5,138,0.14,Paid,4.99,Everyone,Tools,2015-03-05,1.6
Weill Cornell Medicine,MEDICAL,4.17,0,19.0,Free,0.0,Everyone,Medical,2018-07-16,5.0
BH Açaí,FOOD_AND_DRINK,4.17,3,4.7,Free,0.0,Everyone,Food & Drink,2018-05-29,3.0
F-Gas Solutions,BUSINESS,4.2,127,1.4,Free,0.0,Everyone,Business,2016-10-07,4.0
Bc Vod,VIDEO_PLAYERS,4.04,1,62.0,Free,0.0,Everyone,Video Players & Editors,2018-04-17,4.2
High Blood Pressure Symptoms,MEDICAL,4.0,531,2.3,Free,0.0,Everyone,Medical,2015-01-18,3.0
SnakeBite911 ER,MEDICAL,4.17,1,42.0,Free,0.0,Everyone,Medical,2017-10-09,4.1
Bu Hangi Film ?,FAMILY,4.18,3,25.0,Free,0.0,Everyone,Puzzle,2017-08-31,3.0
Cheat Codes for GTA V,FAMILY,4.3,589,3.6,Free,0.0,Mature 17+,Entertainment,2017-09-03,4.0
Angry Birds Classic,GAME,4.4,5566908,97.0,Free,0.0,Everyone,Arcade,2018-05-24,4.1
i am rich,BUSINESS,3.9,213,2.9,Free,0.0,Everyone,Business,2018-06-09,4.0
FK Teplice,SPORTS,4.22,2,26.0,Free,0.0,Everyone,Sports,2018-03-01,4.1
Universal AC Remote Control,TOOLS,3.8,40934,5.2,Free,0.0,Everyone,Tools,2018-07-28,3.0
My CU - Caucasus University,PRODUCTIVITY,4.6,48,7.3,Free,0.0,Everyone,Productivity,2017-11-22,4.1
T-Mobile DIGITS,COMMUNICATION,3.0,1820,33.0,Free,0.0,Everyone,Communication,2018-02-15,4.4
Verdad o Reto,SOCIAL,3.8,826,5.1,Free,0.0,Teen,Social,2018-05-10,4.1
BN Pro LcdD Legacy Text,LIBRARIES_AND_DEMO,3.9,71,0.4,Free,0.0,Everyone,Libraries & Demo,2017-02-05,1.6
ACE Elite,FINANCE,4.1,2898,45.0,Free,0.0,Everyone,Finance,2018-05-09,4.4
Citi Mobile®,FINANCE,4.0,78306,46.0,Free,0.0,Everyone,Finance,2018-07-31,4.4
Mind Games Pro,FAMILY,4.6,15301,18.0,Paid,2.99,Everyone,Puzzle;Brain Games,2018-07-18,2.3
Hausa Radio,NEWS_AND_MAGAZINES,4.4,3375,4.2,Free,0.0,Everyone,News & Magazines,2018-07-31,4.1
BP Scanner Prank,FAMILY,4.1,157,7.0,Free,0.0,Everyone,Entertainment,2016-09-20,3.0
Dialysis of Drugs,MEDICAL,2.9,92,1.5,Free,0.0,Everyone,Medical,2018-06-15,4.0
Teenage Chat & Dating,DATING,3.4,5,14.0,Free,0.0,Mature 17+,Dating,2018-07-09,4.1
"Goal Meter: Goal Tracker, Habit Changer,To-Do List",PRODUCTIVITY,4.6,7969,20.0,Free,0.0,Everyone,Productivity,2018-02-06,4.4
BG Monitor Diabetes Pro,MEDICAL,4.6,87,2.8,Paid,5.99,Everyone,Medical,2017-04-23,4.4
Deep Sleep Battery Saver Pro,TOOLS,3.9,1417,2.9,Paid,3.28,Everyone,Tools,2017-08-15,4.1
Moment,SOCIAL,4.5,19583,37.0,Free,0.0,Teen,Social,2018-08-01,4.4
Where to travel - ticket. hotel. train ticket. car ticket. travel. tickets,TRAVEL_AND_LOCAL,4.2,5112,62.0,Free,0.0,Everyone,Travel & Local,2018-07-27,4.4
EG Retail,BUSINESS,2.4,29,16.0,Free,0.0,Everyone,Business,2018-07-05,4.1
Walmart MoneyCard,FINANCE,4.2,6148,10.0,Free,0.0,Everyone,Finance,2018-06-01,4.1
R. Lee Ermey's Official Sound,FAMILY,4.2,1696,2.7,Free,0.0,Mature 17+,Entertainment,2012-09-19,2.1
Pureness Pacify (Android P) - Theme for Xperia™,PERSONALIZATION,4.33,0,3.6,Paid,1.49,Everyone,Personalization,2018-07-23,6.0
LEADS FA,FINANCE,4.12,31,14.0,Free,0.0,Everyone,Finance,2017-10-17,4.1
Ultimate F1 Racing Championship,AUTO_AND_VEHICLES,3.8,284,57.0,Free,0.0,Everyone,Auto & Vehicles,2018-07-26,4.1
Tickets SDA 2019 + Exam RF,AUTO_AND_VEHICLES,4.8,7021,17.0,Free,0.0,Everyone,Auto & Vehicles,2018-07-27,4.0
Yes day,GAME,4.5,10055521,94.0,Free,0.0,Everyone,Casual,2018-06-28,3.0
CAM5678 Video Chat,DATING,3.97,0,39.0,Free,0.0,Mature 17+,Dating,2018-07-13,3.0
[adult swim],FAMILY,3.6,21433,21.0,Free,0.0,Mature 17+,Entertainment,2018-05-29,5.0
Аim Training for CS,GAME,3.6,2328,12.0,Free,0.0,Everyone,Action,2014-10-25,2.3
Nike,SHOPPING,4.7,67071,40.0,Free,0.0,Everyone,Shopping,2018-08-01,4.4
FK Utenis Utena,SPORTS,4.22,0,26.0,Free,0.0,Everyone,Sports,2018-02-21,4.1
Weapons simulator AK-47,FAMILY,4.1,21,26.0,Free,0.0,Everyone,Simulation,2017-05-15,4.1
Water Surfer Floating BMX Bicycle Rider Racing,FAMILY,4.4,551,38.0,Free,0.0,Everyone,Simulation,2017-07-03,2.3
BJ Toys,SHOPPING,4.7,55,8.0,Free,0.0,Everyone,Shopping,2018-04-11,3.0
CI 174 Gray Icon Pack,PERSONALIZATION,5.0,1,46.0,Paid,0.99,Everyone,Personalization,2018-05-21,4.1
Tv Br News,FAMILY,4.18,4,0.56,Free,0.0,Everyone,Entertainment,2018-01-10,2.3
Alopec - Online Shipping System,MAPS_AND_NAVIGATION,4.3,1240,14.0,Free,0.0,Everyone,Maps & Navigation,2017-11-02,4.1
dv Prompter,VIDEO_PLAYERS,3.7,321,1.3,Free,0.0,Everyone,Video Players & Editors,2017-03-14,4.2
Lamp detector,LIBRARIES_AND_DEMO,4.18,5,1.8,Free,0.0,Everyone,Libraries & Demo,2018-04-23,2.3
Out There Chronicles - Ep. 1,FAMILY,4.4,1516,44.0,Paid,2.99,Everyone,Role Playing,2017-11-27,4.2
We Bare Bears Match3 Repairs,FAMILY,4.7,39153,98.0,Free,0.0,Everyone,Puzzle,2018-07-25,4.1
Égalité et Réconciliation,NEWS_AND_MAGAZINES,4.9,58,3.8,Paid,2.99,Everyone,News & Magazines,2018-05-26,5.0
Miami crime simulator,GAME,4.0,254518,100.0,Free,0.0,Mature 17+,Action,2018-07-09,4.0
Shred! Downhill Mountainbiking,GAME,3.9,41683,63.0,Free,0.0,Everyone,Arcade,2017-02-02,2.3
Electric Car Taxi Driver: NY City Cab Taxi Games,FAMILY,4.0,5886,54.0,Free,0.0,Everyone,Simulation,2018-05-28,4.0
Best CG views,FAMILY,4.2,4,2.5,Free,0.0,Teen,Entertainment,2015-06-24,3.0
AK-47: Simulator and Shooting,FAMILY,4.0,345,14.0,Free,0.0,Everyone 10+,Simulation,2016-11-11,3.0
Ek-yatri: Travel where you Belong,TRAVEL_AND_LOCAL,4.07,0,29.0,Free,0.0,Everyone,Travel & Local,2018-08-01,4.4
Master for Minecraft(Pocket Edition)-Mod Launcher,TOOLS,4.6,2674051,26.0,Free,0.0,Everyone,Tools,2018-08-06,3.0
Web Browser ( Fast & Secure Web Explorer),SOCIAL,4.4,2508,6.0,Free,0.0,Everyone,Social,2017-11-20,3.0
KudaGo - things to do in NY,EVENTS,4.4,4298,4.4,Free,0.0,Everyone,Events,2017-04-27,4.0
Pdf Book Download - Read Pdf Book,BOOKS_AND_REFERENCE,4.4,1322,3.5,Free,0.0,Everyone,Books & Reference,2018-05-28,3.0
FO Interim,COMMUNICATION,4.12,1,11.0,Free,0.0,Everyone,Communication,2017-03-14,4.1
Weapon stripping 3D,FAMILY,4.6,23971,24.0,Free,0.0,Everyone,Simulation,2018-08-04,4.1
Contacts+,COMMUNICATION,4.2,190613,11.0,Free,0.0,Everyone,Communication,2018-07-31,3.0
Police Car Driving Sim,FAMILY,4.1,72522,51.0,Free,0.0,Everyone,Simulation,2018-04-10,2.3
F05WatchFace for Android Wear,PRODUCTIVITY,3.9,127,5.9,Paid,0.99,Everyone,Productivity,2017-12-24,4.3
AJ렌터카 법인 카셰어링,MAPS_AND_NAVIGATION,4.04,0,27.0,Free,0.0,Everyone,Maps & Navigation,2018-07-30,4.3
British Columbia Tourist Places (Guide),TRAVEL_AND_LOCAL,4.0,1,3.0,Free,0.0,Everyone,Travel & Local,2017-11-08,4.1
Bluetooth Pair,TOOLS,3.5,1960,2.7,Free,0.0,Everyone,Tools,2018-08-04,4.1
Texas HoldEm Poker Deluxe,GAME,4.5,396090,26.0,Free,0.0,Teen,Casino,2018-05-30,3.0
BG Editor,PHOTOGRAPHY,4.16,0,8.4,Free,0.0,Everyone,Photography,2018-07-23,4.1
"MailChimp - Email, Marketing Automation",BUSINESS,4.1,5448,12.0,Free,0.0,Everyone,Business,2018-07-25,5.0
X-WOLF,GAME,4.2,4878,27.0,Free,0.0,Everyone 10+,Adventure,2018-02-02,4.1
AntennaPict β,COMMUNICATION,4.3,15439,2.2,Free,0.0,Everyone,Communication,2016-11-07,2.3
English to Urdu Dictionary,BOOKS_AND_REFERENCE,4.6,4620,19.0,Free,0.0,Everyone,Books & Reference,2017-11-23,3.0
Learn Basic C - For Beginners,FAMILY,4.7,27,0.75,Free,0.0,Everyone,Education,2016-01-20,3.0
CN Summer Challenge,FAMILY,3.7,985,49.0,Free,0.0,Everyone,Entertainment;Brain Games,2018-05-24,4.4
PCOS Guide - Fight PCOS naturally,MEDICAL,4.17,0,5.1,Free,0.0,Everyone,Medical,2018-08-04,5.0
FarmersOnly Dating,DATING,3.0,1146,1.4,Free,0.0,Mature 17+,Dating,2016-02-25,4.0
DNS Changer - BEST (Gprs/Edge/3G/H/H+/4G),TOOLS,4.3,123,1.9,Free,0.0,Everyone,Tools,2017-09-30,4.0
DG Fitness,HEALTH_AND_FITNESS,4.8,6,14.0,Free,0.0,Everyone,Health & Fitness,2018-03-23,4.1
CF PD,FINANCE,4.12,4,2.7,Free,0.0,Everyone,Finance,2018-03-28,4.1
Doomsday Preppers™,FAMILY,4.2,137167,52.0,Free,0.0,Everyone,Strategy,2017-01-17,3.0
ClanHQ,COMMUNICATION,2.7,560,37.0,Free,0.0,Everyone,Communication,2018-07-25,4.4
Lettre et demande d'emploi,FAMILY,4.6,302,9.9,Free,0.0,Everyone,Education,2018-01-02,4.0
Ez Screen Recorder (no ad),VIDEO_PLAYERS,4.7,8696,14.0,Free,0.0,Everyone,Video Players & Editors,2018-06-03,5.0
AppFinder by AppTap,TOOLS,2.0,2221,4.9,Free,0.0,Everyone,Tools,2017-10-03,5.0
An Elite Warrior Ex,GAME,4.7,15,93.0,Paid,0.99,Everyone,Adventure,2016-11-21,3.0
Mat|r viewer,PRODUCTIVITY,4.18,5,28.0,Free,0.0,Everyone,Productivity,2018-07-27,5.0
EC SPORTS,SPORTS,5.0,1,6.3,Free,0.0,Everyone,Sports,2015-05-26,2.3
Chictopia,LIFESTYLE,4.1,360,4.6,Free,0.0,Everyone,Lifestyle,2014-04-30,2.2
ec-Work,PRODUCTIVITY,4.18,3,26.0,Free,0.0,Everyone,Productivity,2018-07-09,5.0
Resume / CV,BUSINESS,3.6,125,5.0,Free,0.0,Everyone,Business,2015-12-28,2.3
"CM Flashlight (Compass, SOS)",TOOLS,4.4,166367,1.8,Free,0.0,Everyone,Tools,2018-05-25,2.3
OLX Uganda Sell Buy Cellphones,SHOPPING,4.2,4977,9.8,Free,0.0,Everyone,Shopping,2018-07-25,4.1
AK-47 Assault Rifle,FAMILY,3.7,165,25.0,Free,0.0,Teen,Entertainment,2015-04-26,2.3
Destroy Gunners Σ,GAME,4.4,10786,21.0,Free,0.0,Everyone,Arcade,2017-01-14,3.0
KTB Netbank,FINANCE,3.8,42644,19.0,Free,0.0,Everyone,Finance,2018-06-28,4.2
DW Security,BUSINESS,5.0,6,15.0,Free,0.0,Everyone,Business,2018-07-25,4.1
ER Injection Simulator: Blood Test Doctor Hospital,FAMILY,4.2,3263,47.0,Free,0.0,Everyone 10+,Role Playing,2018-05-29,4.1
"Egg, Inc.",FAMILY,4.7,580160,29.0,Free,0.0,Everyone,Simulation,2018-06-13,3.0
Hamburg Transit - Offline HVV DB times and plans,MAPS_AND_NAVIGATION,4.04,9,10.0,Free,0.0,Everyone,Maps & Navigation,2018-05-21,4.1
Chuck E.'s Skate Universe,FAMILY,3.9,94910,44.0,Free,0.0,Everyone,Action;Action & Adventure,2017-01-10,4.3
"Technutri - calorie counter, diet and carb tracker",HEALTH_AND_FITNESS,4.4,70416,23.0,Free,0.0,Everyone,Health & Fitness,2018-07-27,4.1
SkyLove – Dating and chat,DATING,3.5,69,36.0,Free,0.0,Mature 17+,Dating,2018-08-04,4.4
Ag PhD Soils,PRODUCTIVITY,2.3,3,16.0,Free,0.0,Everyone,Productivity,2018-07-16,4.4
Central Bank and Trust Co.,FINANCE,4.7,65,12.0,Free,0.0,Everyone,Finance,2018-06-12,5.0
Navigator PRO - GPS Navigation with Offline Maps,TRAVEL_AND_LOCAL,3.6,892,70.0,Paid,2.49,Everyone,Travel & Local,2018-08-01,4.0
DC Metro,MAPS_AND_NAVIGATION,3.4,59,1.3,Free,0.0,Everyone,Maps & Navigation,2015-01-26,1.5
10 Best Foods for You,HEALTH_AND_FITNESS,4.0,2490,3.8,Free,0.0,Everyone 10+,Health & Fitness,2017-02-17,2.3
ExDialer - Dialer & Contacts,COMMUNICATION,4.2,125232,2.7,Free,0.0,Everyone,Communication,2017-03-05,2.1
Ultimate BlackJack 3D FREE,GAME,4.1,1686,4.6,Free,0.0,Teen,Casino,2015-04-20,2.3
Jazz Wi-Fi,COMMUNICATION,3.4,49,4.0,Free,0.0,Everyone,Communication,2017-02-10,2.3
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25.0,Paid,29.99,Everyone,Sports,2018-07-11,4.1
Couch to 5K by RunDouble,HEALTH_AND_FITNESS,4.7,15674,6.1,Free,0.0,Everyone,Health & Fitness,2018-07-31,4.1
CG Wallpapers,FAMILY,4.5,11,3.5,Free,0.0,Mature 17+,Entertainment,2018-06-19,3.0
Xbox,FAMILY,4.3,556659,46.0,Free,0.0,Everyone,Entertainment,2018-06-20,4.1
Chinese Chess / Co Tuong,GAME,4.2,6947,20.0,Free,0.0,Everyone,Board,2017-10-25,2.3
BK murli today (Mobile Murli) - Gyan,FAMILY,4.8,100,4.5,Free,0.0,Everyone,Education,2018-08-05,4.4
No Crop & Square for Instagram,PHOTOGRAPHY,4.6,819774,25.0,Free,0.0,Everyone,Photography,2018-06-26,4.0
BN Pro BlueICS HD Text,LIBRARIES_AND_DEMO,4.1,174,0.8,Free,0.0,Everyone,Libraries & Demo,2017-02-05,1.6
CT POSITIONING,MEDICAL,4.5,18,9.3,Free,0.0,Everyone,Medical,2018-03-10,3.0
Fast Scanner : Free PDF Scan,BUSINESS,4.5,103755,14.0,Free,0.0,Everyone,Business,2018-07-11,4.1
Photo Editor - BPhoto,PHOTOGRAPHY,4.5,42,20.0,Free,0.0,Everyone,Photography,2016-09-17,4.2
Tracks,HEALTH_AND_FITNESS,4.6,623,40.0,Free,0.0,Everyone 10+,Health & Fitness,2017-07-17,3.0
Truck Transport Raw Material,FAMILY,4.2,632,50.0,Free,0.0,Everyone,Simulation,2018-07-20,4.1
FO RCBT,COMMUNICATION,4.12,5,15.0,Free,0.0,Everyone,Communication,2017-11-15,4.1
VOLT DROP CALCULATOR BS 7671,TOOLS,3.9,71,1.1,Free,0.0,Everyone,Tools,2016-01-26,2.3
Dr. Chess,GAME,4.1,97209,6.7,Free,0.0,Everyone,Board,2018-01-14,3.0
Axe Champ,GAME,3.8,141,19.0,Free,0.0,Everyone,Arcade,2018-05-26,4.1
DMC ER Now,MEDICAL,4.3,6,5.3,Free,0.0,Everyone,Medical,2017-03-16,2.3
CD Padel Mora,SPORTS,4.22,1,7.2,Free,0.0,Everyone,Sports,2018-06-14,4.0
DV 2019 Entry Guide,BOOKS_AND_REFERENCE,4.5,92,5.1,Free,0.0,Everyone,Books & Reference,2017-10-18,4.1
Kids Educational :All in One,FAMILY,4.5,1455,8.9,Free,0.0,Everyone,Education;Education,2018-02-01,2.3
BP Toolbox,HEALTH_AND_FITNESS,2.1,32,9.6,Free,0.0,Everyone,Health & Fitness,2018-05-22,4.3
Open Heart Surgery Hospital ER: Crazy Doctor Sim,FAMILY,4.7,7,25.0,Free,0.0,Teen,Casual,2018-04-05,4.1
Teen Patti by BL Games,GAME,4.1,496,39.0,Free,0.0,Teen,Card,2017-01-31,2.3
Ultimate Tennis,SPORTS,4.3,183004,100.0,Free,0.0,Everyone,Sports,2018-07-19,3.0
Speech Therapy: K,FAMILY,4.18,2,15.0,Free,0.0,Everyone,Education,2016-10-07,2.3
LIKE – Magic Video Maker & Community,VIDEO_PLAYERS,4.6,921868,47.0,Free,0.0,Teen,Video Players & Editors,2018-08-04,4.0
DH Mariage,LIFESTYLE,4.09,0,4.9,Free,0.0,Everyone,Lifestyle,2017-09-12,4.3
Sticky Note + : Sync Notes,PRODUCTIVITY,4.2,21507,6.6,Free,0.0,Everyone,Productivity,2017-08-31,4.0
Circle ratio,MAPS_AND_NAVIGATION,3.7,10562,60.0,Free,0.0,Everyone,Maps & Navigation,2018-08-03,4.4
CB SmartCAR Monitor,TOOLS,4.04,1,0.5,Free,0.0,Everyone,Tools,2017-07-20,4.3
Amleen Ey,SOCIAL,4.25,0,19.0,Free,0.0,Everyone,Social,2017-07-24,4.1
Homestyler Interior Design & Decorating Ideas,LIFESTYLE,4.1,78298,29.0,Free,0.0,Everyone,Lifestyle,2018-08-02,4.1
"AT&T Navigator: Maps, Traffic",TRAVEL_AND_LOCAL,3.6,32862,14.0,Free,0.0,Everyone,Travel & Local,2016-12-06,4.1
PLAYzone.cz,FAMILY,4.4,14,7.3,Free,0.0,Everyone,Entertainment,2017-11-07,4.1
